method p l int.effect mode strategy n power
rbf 1 0.5 0.2 GCVc exp 100 0.04
rbf 1 0.5 0.2 GCVc average 100 0.005
rbf 1 0.5 0.2 GCVc erm 100 0.03
rbf 1 0.5 0.2 gmpml exp 100 0.005
rbf 1 0.5 0.2 gmpml average 100 0
rbf 1 0.5 0.2 gmpml erm 100 0.08
rbf 1 0.5 0.2 loocv exp 100 0.005
rbf 1 0.5 0.2 loocv average 100 0
rbf 1 0.5 0.2 loocv erm 100 0.045
rbf 1 0.5 0.3 AICc exp 100 0.025
rbf 1 0.5 0.3 AICc average 100 0.045
rbf 1 0.5 0.3 AICc erm 100 0.095
rbf 1 0.5 0.3 GCVc exp 100 0.005
rbf 1 0.5 0.3 GCVc average 100 0.035
rbf 1 0.5 0.3 GCVc erm 100 0.055
rbf 1 0.5 0.3 gmpml exp 100 0.015
rbf 1 0.5 0.3 gmpml average 100 0
rbf 1 0.5 0.3 gmpml erm 100 0.125
rbf 1 0.5 0.3 loocv exp 100 0.005
rbf 1 0.5 0.3 loocv average 100 0.015
rbf 1 0.5 0.3 loocv erm 100 0.085
rbf 2 1 0 AICc exp 100 0.03
rbf 2 1 0 AICc average 100 0.02
rbf 2 1 0 AICc erm 100 0.025
rbf 2 1 0 GCVc exp 100 0
rbf 2 1 0 GCVc average 100 0
rbf 2 1 0 GCVc erm 100 0.055
rbf 2 1 0 gmpml exp 100 0
rbf 2 1 0 gmpml average 100 0
rbf 2 1 0 gmpml erm 100 0.065
rbf 2 1 0 loocv exp 100 0
rbf 2 1 0 loocv average 100 0
rbf 2 1 0 loocv erm 100 0.05
rbf 2 1 0.1 AICc exp 100 0.48
rbf 2 1 0.1 AICc average 100 0.48
rbf 2 1 0.1 AICc erm 100 0.55
rbf 2 1 0.1 GCVc exp 100 0.175
rbf 2 1 0.1 GCVc average 100 0.15
rbf 2 1 0.1 GCVc erm 100 0.605
rbf 2 1 0.1 gmpml exp 100 0
rbf 2 1 0.1 gmpml average 100 0.005
rbf 2 1 0.1 gmpml erm 100 0.66
rbf 2 1 0.1 loocv exp 100 0.04
rbf 2 1 0.1 loocv average 100 0.015
rbf 2 1 0.1 loocv erm 100 0.595
rbf 2 1 0.2 AICc exp 100 0.695
rbf 2 1 0.2 AICc average 100 0.715
rbf 2 1 0.2 AICc erm 100 0.65
rbf 2 1 0.2 GCVc exp 100 0.415
rbf 2 1 0.2 GCVc average 100 0.31
rbf 2 1 0.2 GCVc erm 100 0.605
rbf 2 1 0.2 gmpml exp 100 0.09
rbf 2 1 0.2 gmpml average 100 0.06
rbf 2 1 0.2 gmpml erm 100 0.635
rbf 2 1 0.2 loocv exp 100 0.11
rbf 2 1 0.2 loocv average 100 0.08
rbf 2 1 0.2 loocv erm 100 0.555
rbf 2 1 0.3 AICc exp 100 0.705
rbf 2 1 0.3 AICc average 100 0.675
rbf 2 1 0.3 AICc erm 100 0.6
rbf 2 1 0.3 GCVc exp 100 0.495
rbf 2 1 0.3 GCVc average 100 0.49
rbf 2 1 0.3 GCVc erm 100 0.54
rbf 2 1 0.3 gmpml exp 100 0.145
rbf 2 1 0.3 gmpml average 100 0.125
rbf 2 1 0.3 gmpml erm 100 0.595
rbf 2 1 0.3 loocv exp 100 0.225
rbf 2 1 0.3 loocv average 100 0.175
rbf 2 1 0.3 loocv erm 100 0.485
rbf 3 1.5 0 AICc exp 100 0.04
rbf 3 1.5 0 AICc average 100 0.015
rbf 3 1.5 0 AICc erm 100 0.025
rbf 3 1.5 0 GCVc exp 100 0.005
rbf 3 1.5 0 GCVc average 100 0
rbf 3 1.5 0 GCVc erm 100 0.025
rbf 3 1.5 0 gmpml exp 100 0
rbf 3 1.5 0 gmpml average 100 0
rbf 3 1.5 0 gmpml erm 100 0.045
rbf 3 1.5 0 loocv exp 100 0
rbf 3 1.5 0 loocv average 100 0
rbf 3 1.5 0 loocv erm 100 0.035
rbf 3 1.5 0.1 AICc exp 100 0.785
rbf 3 1.5 0.1 AICc average 100 0.69
rbf 3 1.5 0.1 AICc erm 100 0.74
rbf 3 1.5 0.1 GCVc exp 100 0.2
rbf 3 1.5 0.1 GCVc average 100 0.195
rbf 3 1.5 0.1 GCVc erm 100 0.685
rbf 3 1.5 0.1 gmpml exp 100 0.035
rbf 3 1.5 0.1 gmpml average 100 0.025
rbf 3 1.5 0.1 gmpml erm 100 0.685
rbf 3 1.5 0.1 loocv exp 100 0.075
rbf 3 1.5 0.1 loocv average 100 0.065
rbf 3 1.5 0.1 loocv erm 100 0.625
rbf 3 1.5 0.2 AICc exp 100 0.92
rbf 3 1.5 0.2 AICc average 100 0.9
rbf 3 1.5 0.2 AICc erm 100 0.75
rbf 3 1.5 0.2 GCVc exp 100 0.59
rbf 3 1.5 0.2 GCVc average 100 0.52
rbf 3 1.5 0.2 GCVc erm 100 0.79
rbf 3 1.5 0.2 gmpml exp 100 0.115
rbf 3 1.5 0.2 gmpml average 100 0.11
rbf 3 1.5 0.2 gmpml erm 100 0.765
rbf 3 1.5 0.2 loocv exp 100 0.225
rbf 3 1.5 0.2 loocv average 100 0.17
rbf 3 1.5 0.2 loocv erm 100 0.605
rbf 3 1.5 0.3 AICc exp 100 0.89
rbf 3 1.5 0.3 AICc average 100 0.935
rbf 3 1.5 0.3 AICc erm 100 0.715
rbf 3 1.5 0.3 GCVc exp 100 0.685
rbf 3 1.5 0.3 GCVc average 100 0.69
rbf 3 1.5 0.3 GCVc erm 100 0.75
rbf 3 1.5 0.3 gmpml exp 100 0.165
rbf 3 1.5 0.3 gmpml average 100 0.185
rbf 3 1.5 0.3 gmpml erm 100 0.74
rbf 3 1.5 0.3 loocv exp 100 0.335
rbf 3 1.5 0.3 loocv average 100 0.355
rbf 3 1.5 0.3 loocv erm 100 0.525
matern_2.5 2 0.5 0 AICc exp 100 0.045
matern_2.5 2 0.5 0 AICc average 100 0.075
matern_2.5 2 0.5 0 AICc erm 100 0.035
matern_2.5 2 0.5 0 GCVc exp 100 0
matern_2.5 2 0.5 0 GCVc average 100 0
matern_2.5 2 0.5 0 GCVc erm 100 0.01
matern_2.5 2 0.5 0 gmpml exp 100 0
matern_2.5 2 0.5 0 gmpml average 100 0
matern_2.5 2 0.5 0 gmpml erm 100 0.01
matern_2.5 2 0.5 0 loocv exp 100 0
matern_2.5 2 0.5 0 loocv average 100 0
matern_2.5 2 0.5 0 loocv erm 100 0.015
matern_2.5 2 0.5 0.1 AICc exp 100 0.035
matern_2.5 2 0.5 0.1 AICc average 100 0.04
matern_2.5 2 0.5 0.1 AICc erm 100 0.05
matern_2.5 2 0.5 0.1 GCVc exp 100 0.01
matern_2.5 2 0.5 0.1 GCVc average 100 0.005
matern_2.5 2 0.5 0.1 GCVc erm 100 0.015
matern_2.5 2 0.5 0.1 gmpml exp 100 0
matern_2.5 2 0.5 0.1 gmpml average 100 0
matern_2.5 2 0.5 0.1 gmpml erm 100 0.04
matern_2.5 2 0.5 0.1 loocv exp 100 0
matern_2.5 2 0.5 0.1 loocv average 100 0
matern_2.5 2 0.5 0.1 loocv erm 100 0.015
matern_2.5 2 0.5 0.2 AICc exp 100 0.035
matern_2.5 2 0.5 0.2 AICc average 100 0.005
matern_2.5 2 0.5 0.2 AICc erm 100 0.05
matern_2.5 2 0.5 0.2 GCVc exp 100 0.005
matern_2.5 2 0.5 0.2 GCVc average 100 0
matern_2.5 2 0.5 0.2 GCVc erm 100 0.015
matern_2.5 2 0.5 0.2 gmpml exp 100 0
matern_2.5 2 0.5 0.2 gmpml average 100 0
matern_2.5 2 0.5 0.2 gmpml erm 100 0.065
matern_2.5 2 0.5 0.2 loocv exp 100 0
matern_2.5 2 0.5 0.2 loocv average 100 0.005
matern_2.5 2 0.5 0.2 loocv erm 100 0.035
matern_2.5 2 0.5 0.3 AICc exp 100 0.035
matern_2.5 2 0.5 0.3 AICc average 100 0.015
matern_2.5 2 0.5 0.3 AICc erm 100 0.015
matern_2.5 2 0.5 0.3 GCVc exp 100 0.01
matern_2.5 2 0.5 0.3 GCVc average 100 0.005
matern_2.5 2 0.5 0.3 GCVc erm 100 0.04
matern_2.5 2 0.5 0.3 gmpml exp 100 0
matern_2.5 2 0.5 0.3 gmpml average 100 0
matern_2.5 2 0.5 0.3 gmpml erm 100 0.055
matern_2.5 2 0.5 0.3 loocv exp 100 0
matern_2.5 2 0.5 0.3 loocv average 100 0.005
matern_2.5 2 0.5 0.3 loocv erm 100 0.05
matern_2.5 2 1 0 AICc exp 100 0.015
matern_2.5 2 1 0 AICc average 100 0.04
matern_2.5 2 1 0 AICc erm 100 0.02
matern_2.5 2 1 0 GCVc exp 100 0
matern_2.5 2 1 0 GCVc average 100 0
matern_2.5 2 1 0 GCVc erm 100 0.045
matern_2.5 2 1 0 gmpml exp 100 0
matern_2.5 2 1 0 gmpml average 100 0
matern_2.5 2 1 0 gmpml erm 100 0.06
matern_2.5 2 1 0 loocv exp 100 0
matern_2.5 2 1 0 loocv average 100 0
matern_2.5 2 1 0 loocv erm 100 0.045
matern_2.5 2 1 0.1 AICc exp 100 0.4
matern_2.5 2 1 0.1 AICc average 100 0.355
matern_2.5 2 1 0.1 AICc erm 100 0.405
matern_2.5 2 1 0.1 GCVc exp 100 0.085
matern_2.5 2 1 0.1 GCVc average 100 0.085
matern_2.5 2 1 0.1 GCVc erm 100 0.455
matern_2.5 2 1 0.1 gmpml exp 100 0.01
matern_2.5 2 1 0.1 gmpml average 100 0.005
matern_2.5 2 1 0.1 gmpml erm 100 0.53
matern_2.5 2 1 0.1 loocv exp 100 0.035
matern_2.5 2 1 0.1 loocv average 100 0.025
matern_2.5 2 1 0.1 loocv erm 100 0.365
matern_2.5 2 1 0.2 AICc exp 100 0.54
matern_2.5 2 1 0.2 AICc average 100 0.525
matern_2.5 2 1 0.2 AICc erm 100 0.57
matern_2.5 2 1 0.2 GCVc exp 100 0.27
matern_2.5 2 1 0.2 GCVc average 100 0.255
matern_2.5 2 1 0.2 GCVc erm 100 0.515
matern_2.5 2 1 0.2 gmpml exp 100 0.05
matern_2.5 2 1 0.2 gmpml average 100 0.025
matern_2.5 2 1 0.2 gmpml erm 100 0.67
matern_2.5 2 1 0.2 loocv exp 100 0.075
matern_2.5 2 1 0.2 loocv average 100 0.065
matern_2.5 2 1 0.2 loocv erm 100 0.445
matern_2.5 2 1 0.3 AICc exp 100 0.57
matern_2.5 2 1 0.3 AICc average 100 0.5
matern_2.5 2 1 0.3 AICc erm 100 0.515
matern_2.5 2 1 0.3 GCVc exp 100 0.4
matern_2.5 2 1 0.3 GCVc average 100 0.34
matern_2.5 2 1 0.3 GCVc erm 100 0.47
matern_2.5 2 1 0.3 gmpml exp 100 0.11
matern_2.5 2 1 0.3 gmpml average 100 0.07
matern_2.5 2 1 0.3 gmpml erm 100 0.675
matern_2.5 2 1 0.3 loocv exp 100 0.13
matern_2.5 2 1 0.3 loocv average 100 0.135
matern_2.5 2 1 0.3 loocv erm 100 0.44
matern_2.5 2 1.5 0 AICc exp 100 0.01
matern_2.5 2 1.5 0 AICc average 100 0.025
matern_2.5 2 1.5 0 AICc erm 100 0.04
matern_2.5 2 1.5 0 GCVc exp 100 0
matern_2.5 2 1.5 0 GCVc average 100 0
matern_2.5 2 1.5 0 GCVc erm 100 0.045
matern_2.5 2 1.5 0 gmpml exp 100 0
matern_2.5 2 1.5 0 gmpml average 100 0
matern_2.5 2 1.5 0 gmpml erm 100 0.08
matern_2.5 2 1.5 0 loocv exp 100 0
matern_2.5 2 1.5 0 loocv average 100 0
matern_2.5 2 1.5 0 loocv erm 100 0.055
matern_2.5 2 1.5 0.1 AICc exp 100 0.665
matern_2.5 2 1.5 0.1 AICc average 100 0.72
matern_2.5 2 1.5 0.1 AICc erm 100 0.73
matern_2.5 2 1.5 0.1 GCVc exp 100 0.315
matern_2.5 2 1.5 0.1 GCVc average 100 0.195
matern_2.5 2 1.5 0.1 GCVc erm 100 0.685
matern_2.5 2 1.5 0.1 gmpml exp 100 0.035
matern_2.5 2 1.5 0.1 gmpml average 100 0.02
matern_2.5 2 1.5 0.1 gmpml erm 100 0.705
matern_2.5 2 1.5 0.1 loocv exp 100 0.06
matern_2.5 2 1.5 0.1 loocv average 100 0.07
matern_2.5 2 1.5 0.1 loocv erm 100 0.615
matern_2.5 2 1.5 0.2 AICc exp 100 0.82
matern_2.5 2 1.5 0.2 AICc average 100 0.835
matern_2.5 2 1.5 0.2 AICc erm 100 0.72
matern_2.5 2 1.5 0.2 GCVc exp 100 0.49
matern_2.5 2 1.5 0.2 GCVc average 100 0.5
matern_2.5 2 1.5 0.2 GCVc erm 100 0.725
matern_2.5 2 1.5 0.2 gmpml exp 100 0.08
matern_2.5 2 1.5 0.2 gmpml average 100 0.1
matern_2.5 2 1.5 0.2 gmpml erm 100 0.72
matern_2.5 2 1.5 0.2 loocv exp 100 0.215
matern_2.5 2 1.5 0.2 loocv average 100 0.205
matern_2.5 2 1.5 0.2 loocv erm 100 0.57
matern_2.5 2 1.5 0.3 AICc exp 100 0.84
matern_2.5 2 1.5 0.3 AICc average 100 0.87
matern_2.5 2 1.5 0.3 AICc erm 100 0.79
matern_2.5 2 1.5 0.3 GCVc exp 100 0.635
matern_2.5 2 1.5 0.3 GCVc average 100 0.625
matern_2.5 2 1.5 0.3 GCVc erm 100 0.665
matern_2.5 2 1.5 0.3 gmpml exp 100 0.175
matern_2.5 2 1.5 0.3 gmpml average 100 0.16
matern_2.5 2 1.5 0.3 gmpml erm 100 0.775
matern_2.5 2 1.5 0.3 loocv exp 100 0.28
matern_2.5 2 1.5 0.3 loocv average 100 0.31
matern_2.5 2 1.5 0.3 loocv erm 100 0.56
matern_1.5 1 0.5 0 AICc exp 100 0.065
matern_1.5 1 0.5 0 AICc average 100 0.065
matern_1.5 1 0.5 0 AICc erm 100 0.045
matern_1.5 1 0.5 0 GCVc exp 100 0
matern_1.5 1 0.5 0 GCVc average 100 0
matern_1.5 1 0.5 0 GCVc erm 100 0.025
matern_1.5 1 0.5 0 gmpml exp 100 0
matern_1.5 1 0.5 0 gmpml average 100 0
matern_1.5 1 0.5 0 gmpml erm 100 0
matern_1.5 1 0.5 0 loocv exp 100 0
matern_1.5 1 0.5 0 loocv average 100 0
matern_1.5 1 0.5 0 loocv erm 100 0.01
matern_1.5 1 0.5 0.1 AICc exp 100 0.04
matern_1.5 1 0.5 0.1 AICc average 100 0.085
matern_1.5 1 0.5 0.1 AICc erm 100 0.01
matern_1.5 1 0.5 0.1 GCVc exp 100 0
matern_1.5 1 0.5 0.1 GCVc average 100 0.005
matern_1.5 1 0.5 0.1 GCVc erm 100 0.01
matern_1.5 1 0.5 0.1 gmpml exp 100 0
matern_1.5 1 0.5 0.1 gmpml average 100 0
matern_1.5 1 0.5 0.1 gmpml erm 100 0.02
matern_1.5 1 0.5 0.1 loocv exp 100 0
matern_1.5 1 0.5 0.1 loocv average 100 0
matern_1.5 1 0.5 0.1 loocv erm 100 0.005
matern_1.5 1 0.5 0.2 AICc exp 100 0.01
matern_1.5 1 0.5 0.2 AICc average 100 0.005
matern_1.5 1 0.5 0.2 AICc erm 100 0.02
matern_1.5 1 0.5 0.2 GCVc exp 100 0
matern_1.5 1 0.5 0.2 GCVc average 100 0
matern_1.5 1 0.5 0.2 GCVc erm 100 0.03
matern_1.5 1 0.5 0.2 gmpml exp 100 0
matern_1.5 1 0.5 0.2 gmpml average 100 0
matern_1.5 1 0.5 0.2 gmpml erm 100 0.055
matern_1.5 1 0.5 0.2 loocv exp 100 0.005
matern_1.5 1 0.5 0.2 loocv average 100 0
matern_1.5 1 0.5 0.2 loocv erm 100 0.035
matern_1.5 1 0.5 0.3 AICc exp 100 0.01
matern_1.5 1 0.5 0.3 AICc average 100 0.015
matern_1.5 1 0.5 0.3 AICc erm 100 0.025
matern_1.5 1 0.5 0.3 GCVc exp 100 0
matern_1.5 1 0.5 0.3 GCVc average 100 0.005
matern_1.5 1 0.5 0.3 GCVc erm 100 0.025
matern_1.5 1 0.5 0.3 gmpml exp 100 0
matern_1.5 1 0.5 0.3 gmpml average 100 0.005
matern_1.5 1 0.5 0.3 gmpml erm 100 0.055
matern_1.5 1 0.5 0.3 loocv exp 100 0
matern_1.5 1 0.5 0.3 loocv average 100 0
matern_1.5 1 0.5 0.3 loocv erm 100 0.035
matern_1.5 1 1 0 AICc exp 100 0.04
matern_1.5 1 1 0 AICc average 100 0.035
matern_1.5 1 1 0 AICc erm 100 0.03
matern_1.5 1 1 0 GCVc exp 100 0
matern_1.5 1 1 0 GCVc average 100 0
matern_1.5 1 1 0 GCVc erm 100 0.025
matern_1.5 1 1 0 gmpml exp 100 0
matern_1.5 1 1 0 gmpml average 100 0
matern_1.5 1 1 0 gmpml erm 100 0.03
matern_1.5 1 1 0 loocv exp 100 0
matern_1.5 1 1 0 loocv average 100 0
matern_1.5 1 1 0 loocv erm 100 0.05
matern_1.5 1 1 0.1 AICc exp 100 0.32
matern_1.5 1 1 0.1 AICc average 100 0.28
matern_1.5 1 1 0.1 AICc erm 100 0.31
matern_1.5 1 1 0.1 GCVc exp 100 0.07
matern_1.5 1 1 0.1 GCVc average 100 0.05
matern_1.5 1 1 0.1 GCVc erm 100 0.29
matern_1.5 1 1 0.1 gmpml exp 100 0.005
matern_1.5 1 1 0.1 gmpml average 100 0
matern_1.5 1 1 0.1 gmpml erm 100 0.395
matern_1.5 1 1 0.1 loocv exp 100 0.025
matern_1.5 1 1 0.1 loocv average 100 0.01
matern_1.5 1 1 0.1 loocv erm 100 0.4
matern_1.5 1 1 0.2 AICc exp 100 0.42
matern_1.5 1 1 0.2 AICc average 100 0.41
matern_1.5 1 1 0.2 AICc erm 100 0.445
matern_1.5 1 1 0.2 GCVc exp 100 0.145
matern_1.5 1 1 0.2 GCVc average 100 0.155
matern_1.5 1 1 0.2 GCVc erm 100 0.375
matern_1.5 1 1 0.2 gmpml exp 100 0.055
matern_1.5 1 1 0.2 gmpml average 100 0.03
matern_1.5 1 1 0.2 gmpml erm 100 0.625
matern_1.5 1 1 0.2 loocv exp 100 0.035
matern_1.5 1 1 0.2 loocv average 100 0.04
matern_1.5 1 1 0.2 loocv erm 100 0.44
matern_1.5 1 1 0.3 AICc exp 100 0.34
matern_1.5 1 1 0.3 AICc average 100 0.33
matern_1.5 1 1 0.3 AICc erm 100 0.4
matern_1.5 1 1 0.3 GCVc exp 100 0.235
matern_1.5 1 1 0.3 GCVc average 100 0.185
matern_1.5 1 1 0.3 GCVc erm 100 0.38
matern_1.5 1 1 0.3 gmpml exp 100 0.09
matern_1.5 1 1 0.3 gmpml average 100 0.07
matern_1.5 1 1 0.3 gmpml erm 100 0.58
matern_1.5 1 1 0.3 loocv exp 100 0.07
matern_1.5 1 1 0.3 loocv average 100 0.085
matern_1.5 1 1 0.3 loocv erm 100 0.365
matern_1.5 1 1.5 0 AICc exp 100 0.02
matern_1.5 1 1.5 0 AICc average 100 0.015
matern_1.5 1 1.5 0 AICc erm 100 0.04
matern_1.5 1 1.5 0 GCVc exp 100 0.005
matern_1.5 1 1.5 0 GCVc average 100 0.005
matern_1.5 1 1.5 0 GCVc erm 100 0.045
