method p l int.effect mode strategy n power
rbf 3 1.5 0 loocv exp 100 0.01
rbf 3 1.5 0 loocv average 100 0.01
rbf 3 1.5 0 loocv erm 100 0.045
rbf 3 1.5 0.1 AICc exp 100 0.805
rbf 3 1.5 0.1 AICc average 100 0.79
rbf 3 1.5 0.1 AICc erm 100 0.665
rbf 3 1.5 0.1 GCVc exp 100 0.645
rbf 3 1.5 0.1 GCVc average 100 0.655
rbf 3 1.5 0.1 GCVc erm 100 0.69
rbf 3 1.5 0.1 gmpml exp 100 0.575
rbf 3 1.5 0.1 gmpml average 100 0.485
rbf 3 1.5 0.1 gmpml erm 100 0.795
rbf 3 1.5 0.1 loocv exp 100 0.57
rbf 3 1.5 0.1 loocv average 100 0.635
rbf 3 1.5 0.1 loocv erm 100 0.63
rbf 3 1.5 0.2 AICc exp 100 0.9
rbf 3 1.5 0.2 AICc average 100 0.885
rbf 3 1.5 0.2 AICc erm 100 0.71
rbf 3 1.5 0.2 GCVc exp 100 0.845
rbf 3 1.5 0.2 GCVc average 100 0.86
rbf 3 1.5 0.2 GCVc erm 100 0.8
rbf 3 1.5 0.2 gmpml exp 100 0.805
rbf 3 1.5 0.2 gmpml average 100 0.775
rbf 3 1.5 0.2 gmpml erm 100 0.835
rbf 3 1.5 0.2 loocv exp 100 0.81
rbf 3 1.5 0.2 loocv average 100 0.825
rbf 3 1.5 0.2 loocv erm 100 0.69
rbf 3 1.5 0.3 AICc exp 100 0.905
rbf 3 1.5 0.3 AICc average 100 0.925
rbf 3 1.5 0.3 AICc erm 100 0.69
rbf 3 1.5 0.3 GCVc exp 100 0.88
rbf 3 1.5 0.3 GCVc average 100 0.88
rbf 3 1.5 0.3 GCVc erm 100 0.755
rbf 3 1.5 0.3 gmpml exp 100 0.845
rbf 3 1.5 0.3 gmpml average 100 0.86
rbf 3 1.5 0.3 gmpml erm 100 0.885
rbf 3 1.5 0.3 loocv exp 100 0.86
rbf 3 1.5 0.3 loocv average 100 0.86
rbf 3 1.5 0.3 loocv erm 100 0.62
matern_1.5 1 0.5 0 AICc exp 100 0.07
matern_1.5 1 0.5 0 AICc average 100 0.125
matern_1.5 1 0.5 0 AICc erm 100 0.035
matern_1.5 1 0.5 0 GCVc exp 100 0.03
matern_1.5 1 0.5 0 GCVc average 100 0.02
matern_1.5 1 0.5 0 GCVc erm 100 0.01
matern_1.5 1 0.5 0 gmpml exp 100 0.01
matern_1.5 1 0.5 0 gmpml average 100 0.01
matern_1.5 1 0.5 0 gmpml erm 100 0.01
matern_1.5 1 0.5 0 loocv exp 100 0.03
matern_1.5 1 0.5 0 loocv average 100 0.025
matern_1.5 1 0.5 0 loocv erm 100 0
matern_1.5 1 0.5 0.1 AICc exp 100 0.07
matern_1.5 1 0.5 0.1 AICc average 100 0.025
matern_1.5 1 0.5 0.1 AICc erm 100 0.035
matern_1.5 1 0.5 0.1 GCVc exp 100 0.005
matern_1.5 1 0.5 0.1 GCVc average 100 0.035
matern_1.5 1 0.5 0.1 GCVc erm 100 0
matern_1.5 1 0.5 0.1 gmpml exp 100 0.04
matern_1.5 1 0.5 0.1 gmpml average 100 0.04
matern_1.5 1 0.5 0.1 gmpml erm 100 0.015
matern_1.5 1 0.5 0.1 loocv exp 100 0.035
matern_1.5 1 0.5 0.1 loocv average 100 0.025
matern_1.5 1 0.5 0.1 loocv erm 100 0.015
matern_1.5 1 0.5 0.2 AICc exp 100 0.025
matern_1.5 1 0.5 0.2 AICc average 100 0.05
matern_1.5 1 0.5 0.2 AICc erm 100 0.045
matern_1.5 1 0.5 0.2 GCVc exp 100 0.015
matern_1.5 1 0.5 0.2 GCVc average 100 0.01
matern_1.5 1 0.5 0.2 GCVc erm 100 0.015
matern_1.5 1 0.5 0.2 gmpml exp 100 0.015
matern_1.5 1 0.5 0.2 gmpml average 100 0.03
matern_1.5 1 0.5 0.2 gmpml erm 100 0.03
matern_1.5 1 0.5 0.2 loocv exp 100 0.005
matern_1.5 1 0.5 0.2 loocv average 100 0.01
matern_1.5 1 0.5 0.2 loocv erm 100 0.01
matern_1.5 1 0.5 0.3 AICc exp 100 0.02
matern_1.5 1 0.5 0.3 AICc average 100 0.01
matern_1.5 1 0.5 0.3 AICc erm 100 0.02
matern_1.5 1 0.5 0.3 GCVc exp 100 0
matern_1.5 1 0.5 0.3 GCVc average 100 0.02
matern_1.5 1 0.5 0.3 GCVc erm 100 0.015
matern_1.5 1 0.5 0.3 gmpml exp 100 0.015
matern_1.5 1 0.5 0.3 gmpml average 100 0.005
matern_1.5 1 0.5 0.3 gmpml erm 100 0.05
matern_1.5 1 0.5 0.3 loocv exp 100 0.025
matern_1.5 1 0.5 0.3 loocv average 100 0.01
matern_1.5 1 0.5 0.3 loocv erm 100 0.04
matern_1.5 1 1 0 AICc exp 100 0.025
matern_1.5 1 1 0 AICc average 100 0.045
matern_1.5 1 1 0 AICc erm 100 0.025
matern_1.5 1 1 0 GCVc exp 100 0.01
matern_1.5 1 1 0 GCVc average 100 0.01
matern_1.5 1 1 0 GCVc erm 100 0.03
matern_1.5 1 1 0 gmpml exp 100 0.015
matern_1.5 1 1 0 gmpml average 100 0.015
matern_1.5 1 1 0 gmpml erm 100 0.03
matern_1.5 1 1 0 loocv exp 100 0.005
matern_1.5 1 1 0 loocv average 100 0.005
matern_1.5 1 1 0 loocv erm 100 0.03
matern_1.5 1 1 0.1 AICc exp 100 0.335
matern_1.5 1 1 0.1 AICc average 100 0.285
matern_1.5 1 1 0.1 AICc erm 100 0.42
matern_1.5 1 1 0.1 GCVc exp 100 0.27
matern_1.5 1 1 0.1 GCVc average 100 0.33
matern_1.5 1 1 0.1 GCVc erm 100 0.335
matern_1.5 1 1 0.1 gmpml exp 100 0.375
matern_1.5 1 1 0.1 gmpml average 100 0.3
matern_1.5 1 1 0.1 gmpml erm 100 0.48
matern_1.5 1 1 0.1 loocv exp 100 0.28
matern_1.5 1 1 0.1 loocv average 100 0.26
matern_1.5 1 1 0.1 loocv erm 100 0.36
matern_1.5 1 1 0.2 AICc exp 100 0.275
matern_1.5 1 1 0.2 AICc average 100 0.335
matern_1.5 1 1 0.2 AICc erm 100 0.44
matern_1.5 1 1 0.2 GCVc exp 100 0.29
matern_1.5 1 1 0.2 GCVc average 100 0.315
matern_1.5 1 1 0.2 GCVc erm 100 0.485
matern_1.5 1 1 0.2 gmpml exp 100 0.45
matern_1.5 1 1 0.2 gmpml average 100 0.4
matern_1.5 1 1 0.2 gmpml erm 100 0.51
matern_1.5 1 1 0.2 loocv exp 100 0.285
matern_1.5 1 1 0.2 loocv average 100 0.28
matern_1.5 1 1 0.2 loocv erm 100 0.455
matern_1.5 1 1 0.3 AICc exp 100 0.325
matern_1.5 1 1 0.3 AICc average 100 0.395
matern_1.5 1 1 0.3 AICc erm 100 0.34
matern_1.5 1 1 0.3 GCVc exp 100 0.29
matern_1.5 1 1 0.3 GCVc average 100 0.38
matern_1.5 1 1 0.3 GCVc erm 100 0.355
matern_1.5 1 1 0.3 gmpml exp 100 0.5
matern_1.5 1 1 0.3 gmpml average 100 0.4
matern_1.5 1 1 0.3 gmpml erm 100 0.475
matern_1.5 1 1 0.3 loocv exp 100 0.255
matern_1.5 1 1 0.3 loocv average 100 0.255
matern_1.5 1 1 0.3 loocv erm 100 0.34
matern_1.5 1 1.5 0 AICc exp 100 0.025
matern_1.5 1 1.5 0 AICc average 100 0.03
matern_1.5 1 1.5 0 AICc erm 100 0.04
matern_1.5 1 1.5 0 GCVc exp 100 0.01
matern_1.5 1 1.5 0 GCVc average 100 0.015
matern_1.5 1 1.5 0 GCVc erm 100 0.055
matern_1.5 1 1.5 0 gmpml exp 100 0.01
matern_1.5 1 1.5 0 gmpml average 100 0.03
matern_1.5 1 1.5 0 gmpml erm 100 0.07
matern_1.5 1 1.5 0 loocv exp 100 0.005
matern_1.5 1 1.5 0 loocv average 100 0.01
matern_1.5 1 1.5 0 loocv erm 100 0.05
matern_1.5 1 1.5 0.1 AICc exp 100 0.595
matern_1.5 1 1.5 0.1 AICc average 100 0.61
matern_1.5 1 1.5 0.1 AICc erm 100 0.62
matern_1.5 1 1.5 0.1 GCVc exp 100 0.42
matern_1.5 1 1.5 0.1 GCVc average 100 0.54
matern_1.5 1 1.5 0.1 GCVc erm 100 0.585
matern_1.5 1 1.5 0.1 gmpml exp 100 0.46
matern_1.5 1 1.5 0.1 gmpml average 100 0.525
matern_1.5 1 1.5 0.1 gmpml erm 100 0.715
matern_1.5 1 1.5 0.1 loocv exp 100 0.565
matern_1.5 1 1.5 0.1 loocv average 100 0.45
matern_1.5 1 1.5 0.1 loocv erm 100 0.56
matern_1.5 1 1.5 0.2 AICc exp 100 0.72
matern_1.5 1 1.5 0.2 AICc average 100 0.74
matern_1.5 1 1.5 0.2 AICc erm 100 0.665
matern_1.5 1 1.5 0.2 GCVc exp 100 0.745
matern_1.5 1 1.5 0.2 GCVc average 100 0.745
matern_1.5 1 1.5 0.2 GCVc erm 100 0.66
matern_1.5 1 1.5 0.2 gmpml exp 100 0.745
matern_1.5 1 1.5 0.2 gmpml average 100 0.72
matern_1.5 1 1.5 0.2 gmpml erm 100 0.795
matern_1.5 1 1.5 0.2 loocv exp 100 0.66
matern_1.5 1 1.5 0.2 loocv average 100 0.645
matern_1.5 1 1.5 0.2 loocv erm 100 0.555
matern_1.5 1 1.5 0.3 AICc exp 100 0.775
matern_1.5 1 1.5 0.3 AICc average 100 0.785
matern_1.5 1 1.5 0.3 AICc erm 100 0.63
matern_1.5 1 1.5 0.3 GCVc exp 100 0.755
matern_1.5 1 1.5 0.3 GCVc average 100 0.66
matern_1.5 1 1.5 0.3 GCVc erm 100 0.58
matern_1.5 1 1.5 0.3 gmpml exp 100 0.765
matern_1.5 1 1.5 0.3 gmpml average 100 0.695
matern_1.5 1 1.5 0.3 gmpml erm 100 0.77
matern_1.5 1 1.5 0.3 loocv exp 100 0.67
matern_1.5 1 1.5 0.3 loocv average 100 0.625
matern_1.5 1 1.5 0.3 loocv erm 100 0.46
matern_2.5 2 0.5 0 AICc exp 100 0.025
matern_2.5 2 0.5 0 AICc average 100 0.215
matern_2.5 2 0.5 0 AICc erm 100 0.02
matern_2.5 2 0.5 0 GCVc exp 100 0.025
matern_2.5 2 0.5 0 GCVc average 100 0.03
matern_2.5 2 0.5 0 GCVc erm 100 0.005
matern_2.5 2 0.5 0 gmpml exp 100 0.01
matern_2.5 2 0.5 0 gmpml average 100 0.03
matern_2.5 2 0.5 0 gmpml erm 100 0.005
matern_2.5 2 0.5 0 loocv exp 100 0.02
matern_2.5 2 0.5 0 loocv average 100 0.025
matern_2.5 2 0.5 0 loocv erm 100 0.01
matern_2.5 2 0.5 0.1 AICc exp 100 0.035
matern_2.5 2 0.5 0.1 AICc average 100 0.08
matern_2.5 2 0.5 0.1 AICc erm 100 0.04
matern_2.5 2 0.5 0.1 GCVc exp 100 0.02
matern_2.5 2 0.5 0.1 GCVc average 100 0.035
matern_2.5 2 0.5 0.1 GCVc erm 100 0.015
matern_2.5 2 0.5 0.1 gmpml exp 100 0.055
matern_2.5 2 0.5 0.1 gmpml average 100 0.04
matern_2.5 2 0.5 0.1 gmpml erm 100 0.055
matern_2.5 2 0.5 0.1 loocv exp 100 0.02
matern_2.5 2 0.5 0.1 loocv average 100 0.02
matern_2.5 2 0.5 0.1 loocv erm 100 0.04
matern_2.5 2 0.5 0.2 AICc exp 100 0.06
matern_2.5 2 0.5 0.2 AICc average 100 0.115
matern_2.5 2 0.5 0.2 AICc erm 100 0.045
matern_2.5 2 0.5 0.2 GCVc exp 100 0.02
matern_2.5 2 0.5 0.2 GCVc average 100 0.01
matern_2.5 2 0.5 0.2 GCVc erm 100 0.02
matern_2.5 2 0.5 0.2 gmpml exp 100 0.085
matern_2.5 2 0.5 0.2 gmpml average 100 0.04
matern_2.5 2 0.5 0.2 gmpml erm 100 0.035
matern_2.5 2 0.5 0.2 loocv exp 100 0.02
matern_2.5 2 0.5 0.2 loocv average 100 0.045
matern_2.5 2 0.5 0.2 loocv erm 100 0.03
matern_2.5 2 0.5 0.3 AICc exp 100 0.02
matern_2.5 2 0.5 0.3 AICc average 100 0.035
matern_2.5 2 0.5 0.3 AICc erm 100 0.04
matern_2.5 2 0.5 0.3 GCVc exp 100 0.035
matern_2.5 2 0.5 0.3 GCVc average 100 0.005
matern_2.5 2 0.5 0.3 GCVc erm 100 0.02
matern_2.5 2 0.5 0.3 gmpml exp 100 0.02
matern_2.5 2 0.5 0.3 gmpml average 100 0.025
matern_2.5 2 0.5 0.3 gmpml erm 100 0.07
matern_2.5 2 0.5 0.3 loocv exp 100 0.01
matern_2.5 2 0.5 0.3 loocv average 100 0.015
matern_2.5 2 0.5 0.3 loocv erm 100 0.035
matern_2.5 2 1 0 AICc exp 100 0.04
matern_2.5 2 1 0 AICc average 100 0.055
matern_2.5 2 1 0 AICc erm 100 0.035
matern_2.5 2 1 0 GCVc exp 100 0.005
matern_2.5 2 1 0 GCVc average 100 0.01
matern_2.5 2 1 0 GCVc erm 100 0.045
matern_2.5 2 1 0 gmpml exp 100 0.02
matern_2.5 2 1 0 gmpml average 100 0.04
matern_2.5 2 1 0 gmpml erm 100 0.015
matern_2.5 2 1 0 loocv exp 100 0.01
matern_2.5 2 1 0 loocv average 100 0
matern_2.5 2 1 0 loocv erm 100 0.045
matern_2.5 2 1 0.1 AICc exp 100 0.355
matern_2.5 2 1 0.1 AICc average 100 0.36
matern_2.5 2 1 0.1 AICc erm 100 0.42
matern_2.5 2 1 0.1 GCVc exp 100 0.32
matern_2.5 2 1 0.1 GCVc average 100 0.38
matern_2.5 2 1 0.1 GCVc erm 100 0.51
matern_2.5 2 1 0.1 gmpml exp 100 0.335
matern_2.5 2 1 0.1 gmpml average 100 0.445
matern_2.5 2 1 0.1 gmpml erm 100 0.525
matern_2.5 2 1 0.1 loocv exp 100 0.345
matern_2.5 2 1 0.1 loocv average 100 0.375
matern_2.5 2 1 0.1 loocv erm 100 0.425
matern_2.5 2 1 0.2 AICc exp 100 0.555
matern_2.5 2 1 0.2 AICc average 100 0.555
matern_2.5 2 1 0.2 AICc erm 100 0.53
matern_2.5 2 1 0.2 GCVc exp 100 0.44
