V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
polynomial,1,0.5,0,loocv,avg,1,0.03,0.828,7938.5793,4.9898,11.747,0.0097,31.5026,4e-04
polynomial,1,0.5,0.05,loocv,avg,1,0.625,0.7959,7505.159,4.989,11.3312,0.0102,31.9205,4e-04
polynomial,1,0.5,0.1,loocv,avg,1,0.915,0.878,5619.6387,4.9836,11.6824,0.0118,32.6424,4e-04
polynomial,1,0.5,0.15,loocv,avg,1,0.965,0.9018,4173.9347,4.9718,12.2871,0.014,32.5914,5e-04
polynomial,1,0.5,0.2,loocv,avg,1,0.985,0.9644,2186.8985,4.9388,12.3386,0.0169,30.0491,7e-04
polynomial,1,0.5,0.25,loocv,avg,1,0.975,0.97,1902.8406,4.9357,11.8063,0.0199,32.0179,7e-04
polynomial,1,0.5,0.3,loocv,avg,1,1,0.995,799.0558,4.8835,12.0548,0.0229,31.0895,9e-04
polynomial,1,0.5,0.4,loocv,avg,1,1,0.99,657.701,4.8335,11.5661,0.0293,31.234,0.0012
polynomial,1,0.5,0.5,loocv,avg,1,0.995,1.7321,378.6719,4.7715,11.0777,0.0355,30.5614,0.0057
polynomial,1,0.5,0.6,loocv,avg,1,1,1,158.1303,4.6857,10.8207,0.0425,30.2777,0.0018
polynomial,1,0.5,0.7,loocv,avg,1,1,1.7321,331.3367,4.5727,10.5466,0.0489,29.34,0.0086
polynomial,1,0.5,0.8,loocv,avg,1,1,4.6853,71.4434,4.3532,10.254,0.0567,27.6731,0.0289
polynomial,1,0.5,0.9,loocv,avg,1,1,3.9483,59.0267,4.312,10.0271,0.0636,28.0768,0.024
polynomial,1,0.5,1,loocv,avg,1,1,4.6853,53.7896,4.294,9.8481,0.0696,29.3089,0.0301
polynomial,1,0.5,0,AICc,avg,1,0.05,1,4237.1779,4.9883,13.7637,0.0097,31.3102,4e-04
polynomial,1,0.5,0.05,AICc,avg,1,0.72,1,3671.2336,4.9885,13.6522,0.0103,31.4761,4e-04
polynomial,1,0.5,0.1,AICc,avg,1,0.99,1,2778.6584,4.9829,13.3572,0.0119,31.4928,4e-04
polynomial,1,0.5,0.15,AICc,avg,1,1,1,2087.9665,4.9792,13.0206,0.0141,32.0348,5e-04
polynomial,1,0.5,0.2,AICc,avg,1,1,1,1374.8353,4.9667,12.6482,0.017,31.3875,6e-04
polynomial,1,0.5,0.25,AICc,avg,1,1,1,1013.5706,4.9528,12.3441,0.0198,30.8446,8e-04
polynomial,1,0.5,0.3,AICc,avg,1,1,1,773.215,4.9309,12.0702,0.0227,31.2223,9e-04
polynomial,1,0.5,0.4,AICc,avg,1,1,1.7371,474.2102,4.8814,11.5838,0.029,30.8181,0.0059
polynomial,1,0.5,0.5,AICc,avg,1,1,1,301.5329,4.8495,11.1492,0.0361,30.4481,0.0016
polynomial,1,0.5,0.6,AICc,avg,1,1,1,231.5688,4.809,10.8512,0.0419,30.955,0.0017
polynomial,1,0.5,0.7,AICc,avg,1,1,1,160.2274,4.7162,10.5311,0.0492,29.8394,0.0022
polynomial,1,0.5,0.8,AICc,avg,1,1,1,116.7439,4.5863,10.2573,0.0565,28.6994,0.0036
polynomial,1,0.5,0.9,AICc,avg,1,1,1,96.0435,4.6048,10.0333,0.0632,29.7122,0.0027
polynomial,1,0.5,1,AICc,avg,1,1,2.4741,83.988,4.5307,9.8334,0.0699,30.1988,0.0112
polynomial,1,0.5,0,GCVc,avg,1,0.03,1,4855.0367,4.9919,13.7496,0.0098,32.587,3e-04
polynomial,1,0.5,0.05,GCVc,avg,1,0.735,1,4277.0885,4.989,13.657,0.0103,32.1085,4e-04
polynomial,1,0.5,0.1,GCVc,avg,1,0.995,1,3077.4524,4.9822,13.3451,0.012,31.3102,5e-04
polynomial,1,0.5,0.15,GCVc,avg,1,1,1,2057.5811,4.98,12.9998,0.0143,31.146,5e-04
polynomial,1,0.5,0.2,GCVc,avg,1,1,1,1456.9249,4.9674,12.6556,0.0169,30.7257,6e-04
polynomial,1,0.5,0.25,GCVc,avg,1,1,1,1080.6926,4.9594,12.3284,0.02,31.399,7e-04
polynomial,1,0.5,0.3,GCVc,avg,1,1,1,820.5204,4.9377,12.0371,0.0231,31.0222,9e-04
polynomial,1,0.5,0.4,GCVc,avg,1,1,1,495.4353,4.9112,11.5634,0.0293,30.8094,0.0011
polynomial,1,0.5,0.5,GCVc,avg,1,1,1,360.6247,4.8843,11.178,0.0355,31.7845,0.0013
polynomial,1,0.5,0.6,GCVc,avg,1,1,1,240.3887,4.81,10.823,0.0425,30.7892,0.0017
polynomial,1,0.5,0.7,GCVc,avg,1,1,1,176.96,4.7614,10.5357,0.049,30.073,0.002
polynomial,1,0.5,0.8,GCVc,avg,1,1,1,138.6636,4.679,10.2771,0.0559,29.8775,0.0025
polynomial,1,0.5,0.9,GCVc,avg,1,1,2.4741,113.8237,4.6234,10.0377,0.0631,30.4698,0.0112
polynomial,1,0.5,1,GCVc,avg,1,1,3.2112,87.5757,4.4906,9.8259,0.0702,29.2501,0.0163
polynomial,1,0.5,0,gmpml,avg,1,0.03,1,3678.2769,4.9858,13.7671,0.0097,30.9202,4e-04
polynomial,1,0.5,0.05,gmpml,avg,1,0.715,1.7371,3257.4339,4.9665,13.6396,0.0104,31.4543,0.0061
polynomial,1,0.5,0.1,gmpml,avg,1,0.995,1,2497.6143,4.9838,13.3532,0.0119,31.942,4e-04
polynomial,1,0.5,0.15,gmpml,avg,1,1,1,1773.7961,4.9757,13.0159,0.0141,31.541,5e-04
polynomial,1,0.5,0.2,gmpml,avg,1,1,1,1314.2753,4.9705,12.6804,0.0167,32.4484,6e-04
polynomial,1,0.5,0.25,gmpml,avg,1,1,1,959.9592,4.9505,12.3457,0.0198,32.6538,7e-04
polynomial,1,0.5,0.3,gmpml,avg,1,1,1,702.073,4.9434,12.0639,0.0228,31.5699,8e-04
polynomial,1,0.5,0.4,gmpml,avg,1,1,1,414.0098,4.8732,11.578,0.0291,31.2637,0.0012
polynomial,1,0.5,0.5,gmpml,avg,1,1,1,272.1741,4.8349,11.1659,0.0358,30.6714,0.0014
polynomial,1,0.5,0.6,gmpml,avg,1,1,1.7371,200.2147,4.7537,10.8211,0.0425,31.3425,0.0059
polynomial,1,0.5,0.7,gmpml,avg,1,1,1,137.6647,4.6808,10.5356,0.0491,29.5261,0.0022
polynomial,1,0.5,0.8,gmpml,avg,1,1,3.2112,107.3815,4.5921,10.2584,0.0565,29.8023,0.0157
polynomial,1,0.5,0.9,gmpml,avg,1,1,3.2112,91.0416,4.5404,10.0331,0.0632,30.349,0.019
polynomial,1,0.5,1,gmpml,avg,1,1,4.6853,75.9235,4.426,9.8307,0.07,29.9098,0.0297
polynomial,2,1,0,loocv,avg,1,0.03,0.717,9471.3511,10.9446,8.6102,0.0094,167.2297,1e-04
polynomial,2,1,0.05,loocv,avg,1,0.165,0.664,9292.6309,10.9238,7.7314,0.01,165.8896,1e-04
polynomial,2,1,0.1,loocv,avg,1,0.445,0.7449,6937.1623,10.841,9.0159,0.0113,163.6285,1e-04
polynomial,2,1,0.15,loocv,avg,1,0.58,0.8004,5546.5726,10.7299,9.4514,0.0135,159.4954,1e-04
polynomial,2,1,0.2,loocv,avg,1,0.715,0.8568,4464.6531,10.6246,10.4072,0.0157,158.796,1e-04
polynomial,2,1,0.25,loocv,avg,1,0.705,0.88,3335.2228,10.5011,10.2641,0.0186,160.4575,1e-04
polynomial,2,1,0.3,loocv,avg,1,0.815,0.928,2236.7682,10.403,11.3058,0.0208,156.8272,1e-04
polynomial,2,1,0.4,loocv,avg,1,0.815,0.955,1439.2267,9.787,10.8501,0.0277,150.2311,2e-04
polynomial,2,1,0.5,loocv,avg,1,0.84,0.98,645.1792,9.3016,11.0384,0.034,143.7637,3e-04
polynomial,2,1,0.6,loocv,avg,1,0.84,1.6971,1007.1471,8.8541,10.3535,0.04,139.8602,0.0056
polynomial,2,1,0.7,loocv,avg,1,0.835,4.6753,374.3039,8.0174,10.3928,0.048,130.1416,0.0197
polynomial,2,1,0.8,loocv,avg,1,0.85,7.6286,194.1765,7.246,10.2372,0.0547,118.2313,0.036
polynomial,2,1,0.9,loocv,avg,1,0.895,12.7781,383.3628,6.7187,9.788,0.063,113.7807,0.071
polynomial,2,1,1,loocv,avg,1,0.915,14.9993,241.0436,6.4667,9.7949,0.069,113.6034,0.1023
polynomial,2,1,0,AICc,avg,1,0.07,1,3587.0648,10.9445,13.6965,0.0094,164.4985,1e-04
polynomial,2,1,0.05,AICc,avg,1,0.205,1,3239.0023,10.9387,13.5964,0.0099,166.1209,1e-04
polynomial,2,1,0.1,AICc,avg,1,0.56,1,2557.6506,10.9181,13.3244,0.0114,166.2562,1e-04
polynomial,2,1,0.15,AICc,avg,1,0.74,1,1627.1363,10.8804,12.9733,0.0136,164.3852,1e-04
polynomial,2,1,0.2,AICc,avg,1,0.77,1,1386.8775,10.8469,12.7181,0.0156,164.751,1e-04
polynomial,2,1,0.25,AICc,avg,1,0.86,1,1066.9686,10.7992,12.4072,0.0182,165.8336,1e-04
polynomial,2,1,0.3,AICc,avg,1,0.86,1,807.1449,10.7324,12.1428,0.0209,163.6254,1e-04
polynomial,2,1,0.4,AICc,avg,1,0.855,1,527.6722,10.5741,11.6598,0.0267,166.4297,2e-04
polynomial,2,1,0.5,AICc,avg,1,0.9,1,365.0066,10.3813,11.2045,0.0338,166.7168,2e-04
polynomial,2,1,0.6,AICc,avg,1,0.89,1,307.3181,10.1749,10.9656,0.0384,163.3403,2e-04
polynomial,2,1,0.7,AICc,avg,1,0.895,1,257.4315,9.9092,10.663,0.045,162.4951,3e-04
polynomial,2,1,0.8,AICc,avg,1,0.875,1,172.0321,9.6704,10.4049,0.0511,159.7951,4e-04
polynomial,2,1,0.9,AICc,avg,1,0.93,1,133.9036,9.3977,10.1456,0.0584,162.6377,4e-04
polynomial,2,1,1,AICc,avg,1,0.885,1,111.4502,9.1116,9.9374,0.0648,155.9684,5e-04
polynomial,2,1,0,GCVc,avg,1,0.01,1,3969.2688,10.9495,13.6938,0.0094,161.4146,1e-04
polynomial,2,1,0.05,GCVc,avg,1,0.275,1,3661.0227,10.9466,13.5821,0.01,166.501,1e-04
polynomial,2,1,0.1,GCVc,avg,1,0.58,1,2659.3601,10.9262,13.3051,0.0115,165.4957,1e-04
polynomial,2,1,0.15,GCVc,avg,1,0.64,1,2102.5577,10.8975,13.0135,0.0133,163.4981,1e-04
polynomial,2,1,0.2,GCVc,avg,1,0.825,1,1516.9261,10.8677,12.6634,0.016,164.7309,1e-04
polynomial,2,1,0.25,GCVc,avg,1,0.805,1,1363.319,10.8381,12.4537,0.0178,165.5379,1e-04
polynomial,2,1,0.3,GCVc,avg,1,0.835,1,966.556,10.7596,12.1578,0.0208,163.2889,1e-04
polynomial,2,1,0.4,GCVc,avg,1,0.88,1,617.8805,10.6046,11.7164,0.0262,161.9542,2e-04
polynomial,2,1,0.5,GCVc,avg,1,0.93,1,418.1294,10.4491,11.2601,0.0328,166.0573,2e-04
polynomial,2,1,0.6,GCVc,avg,1,0.885,1,339.3568,10.2167,10.937,0.0389,167.2129,3e-04
polynomial,2,1,0.7,GCVc,avg,1,0.905,1,239.3044,10.0452,10.6226,0.0455,163.7678,3e-04
polynomial,2,1,0.8,GCVc,avg,1,0.89,1,215.6378,9.9164,10.4429,0.05,161.4709,3e-04
polynomial,2,1,0.9,GCVc,avg,1,0.93,1,174.6623,9.5632,10.2158,0.0565,160.6911,4e-04
polynomial,2,1,1,GCVc,avg,1,0.925,1,191.0377,9.2443,9.921,0.0654,160.2882,5e-04
polynomial,2,1,0,gmpml,avg,1,0.06,1,3691.6259,10.9493,13.6882,0.0095,164.2401,1e-04
polynomial,2,1,0.05,gmpml,avg,1,0.255,1,3255.9085,10.9407,13.5869,0.01,164.2066,1e-04
polynomial,2,1,0.1,gmpml,avg,1,0.485,1,2569.2989,10.9259,13.3345,0.0113,163.0682,1e-04
polynomial,2,1,0.15,gmpml,avg,1,0.755,1,1859.9606,10.8946,12.9984,0.0134,165.1928,1e-04
polynomial,2,1,0.2,gmpml,avg,1,0.84,1,1484.6332,10.8592,12.6819,0.0158,164.91,1e-04
polynomial,2,1,0.25,gmpml,avg,1,0.815,1,1103.0182,10.8077,12.4206,0.0182,160.7057,1e-04
polynomial,2,1,0.3,gmpml,avg,1,0.845,1,917.0852,10.7659,12.1518,0.0208,166.3417,1e-04
polynomial,2,1,0.4,gmpml,avg,1,0.875,1,505.7965,10.6007,11.6215,0.0271,161.5468,2e-04
polynomial,2,1,0.5,gmpml,avg,1,0.9,1,414.0542,10.4275,11.2612,0.0328,164.8481,2e-04
polynomial,2,1,0.6,gmpml,avg,1,0.895,1,283.8661,10.2398,10.9185,0.039,165.2832,3e-04
polynomial,2,1,0.7,gmpml,avg,1,0.9,1,256.7582,10.061,10.654,0.0451,168.8383,3e-04
polynomial,2,1,0.8,gmpml,avg,1,0.91,1.7371,172.4635,9.6793,10.3472,0.0523,162.4999,0.0051
polynomial,2,1,0.9,gmpml,avg,1,0.91,1,155.7165,9.485,10.1846,0.0572,162.7347,4e-04
polynomial,2,1,1,gmpml,avg,1,0.89,1,151.3365,9.2437,9.9785,0.0639,166.1714,5e-04
polynomial,3,1.5,0,loocv,avg,1,0.04,0.8231,6322.4884,18.0696,11.1796,0.0091,1049.3147,0
polynomial,3,1.5,0.05,loocv,avg,1,0.15,0.873,4505.7025,17.7448,11.6848,0.0095,1055.2539,0
polynomial,3,1.5,0.1,loocv,avg,1,0.395,0.8754,4220.9733,17.3159,11.5463,0.0107,1031.9996,0
polynomial,3,1.5,0.15,loocv,avg,1,0.605,0.9161,2966.1589,16.572,11.9032,0.0122,1005.6037,0
polynomial,3,1.5,0.2,loocv,avg,1,0.725,0.965,1527.5602,15.4167,12.1237,0.015,968.0487,0
polynomial,3,1.5,0.25,loocv,avg,1,0.795,0.9587,1570.3582,15.0904,11.9274,0.0169,1014.5144,0
polynomial,3,1.5,0.3,loocv,avg,1,0.79,0.985,868.01,14.0001,11.9475,0.0202,956.5923,0
polynomial,3,1.5,0.4,loocv,avg,1,0.81,0.9618,1329.1011,13.5133,11.265,0.0245,947.033,0
polynomial,3,1.5,0.5,loocv,avg,1,0.82,0.96,1302.4872,11.8405,10.6871,0.0325,888.2361,0
polynomial,3,1.5,0.6,loocv,avg,1,0.865,3.1669,1286.6756,10.7013,10.4325,0.0396,863.4304,0.002
polynomial,3,1.5,0.7,loocv,avg,1,0.9,4.6225,1755.5033,10.4675,9.9973,0.0438,889.226,0.0039
polynomial,3,1.5,0.8,loocv,avg,1,0.915,7.6027,973.748,9.0811,10.0759,0.0527,812.6769,0.008
polynomial,3,1.5,0.9,loocv,avg,1,0.88,11.302,648.673,8.526,10.0752,0.0581,785.3566,0.0119
polynomial,3,1.5,1,loocv,avg,1,0.905,12.024,913.6113,7.3643,9.4894,0.069,687.6835,0.012
polynomial,3,1.5,0,AICc,avg,1,0.035,1,1148.5872,17.5137,13.6161,0.0091,1012.2099,0
polynomial,3,1.5,0.05,AICc,avg,1,0.19,1,1047.2142,17.4167,13.531,0.0095,1014.9965,0
polynomial,3,1.5,0.1,AICc,avg,1,0.425,1,956.3079,17.2669,13.346,0.0105,1006.9233,0
polynomial,3,1.5,0.15,AICc,avg,1,0.7,1,882.2498,17.0757,13.0665,0.0122,1034.5027,0
polynomial,3,1.5,0.2,AICc,avg,1,0.785,1,726.8067,16.6727,12.7376,0.0145,1040.4547,0
polynomial,3,1.5,0.25,AICc,avg,1,0.84,1,763.1361,16.4621,12.5131,0.0165,1029.5801,0
polynomial,3,1.5,0.3,AICc,avg,1,0.85,1,825.4011,16.4246,12.3672,0.0179,1042.9189,0
polynomial,3,1.5,0.4,AICc,avg,1,0.88,1,932.4136,15.9892,11.9307,0.0229,1072.0174,0
polynomial,3,1.5,0.5,AICc,avg,1,0.93,1,683.2076,15.2517,11.485,0.0286,1063.8382,0
polynomial,3,1.5,0.6,AICc,avg,1,0.93,1,1002.3131,15.1283,11.255,0.0326,1128.3436,0
polynomial,3,1.5,0.7,AICc,avg,1,0.96,1,866.1819,14.7336,10.9728,0.038,1145.1937,0
polynomial,3,1.5,0.8,AICc,avg,1,0.95,1,1021.6504,14.626,10.7826,0.0422,1204.3859,0
polynomial,3,1.5,0.9,AICc,avg,1,0.955,0.9961,946.8311,14.1158,10.4519,0.0505,1231.4651,1e-04
polynomial,3,1.5,1,AICc,avg,1,0.985,0.9941,1277.1264,13.8096,10.2826,0.0552,1292.4478,1e-04
polynomial,3,1.5,0,GCVc,avg,1,0.07,1,1481.362,17.7751,13.6073,0.0091,1025.4664,0
polynomial,3,1.5,0.05,GCVc,avg,1,0.2,1,1379.2434,17.6745,13.5371,0.0095,1035.4812,0
polynomial,3,1.5,0.1,GCVc,avg,1,0.495,1,1210.9263,17.5616,13.3456,0.0105,1019.9089,0
polynomial,3,1.5,0.15,GCVc,avg,1,0.695,1,1111.414,17.3803,13.051,0.0122,1040.7639,0
polynomial,3,1.5,0.2,GCVc,avg,1,0.82,1,1033.5812,17.1623,12.776,0.0142,1047.7156,0
polynomial,3,1.5,0.25,GCVc,avg,1,0.83,1,964.9844,16.7563,12.5145,0.0164,1028.1173,0
polynomial,3,1.5,0.3,GCVc,avg,1,0.87,1,1059.3905,16.7431,12.3138,0.0182,1076.5458,0
polynomial,3,1.5,0.4,GCVc,avg,1,0.895,1,1034.8551,16.126,11.8677,0.0232,1077.0903,0
polynomial,3,1.5,0.5,GCVc,avg,1,0.88,1,1413.2913,15.9812,11.5775,0.0275,1106.2058,0
polynomial,3,1.5,0.6,GCVc,avg,1,0.955,1,1466.2005,15.7472,11.3672,0.0311,1106.8916,0
polynomial,3,1.5,0.7,GCVc,avg,1,0.935,0.9961,1666.0748,15.5318,11.0321,0.0368,1206.5214,0
polynomial,3,1.5,0.8,GCVc,avg,1,0.895,0.9922,1526.6233,14.946,10.7654,0.0427,1201.9341,0
polynomial,3,1.5,0.9,GCVc,avg,1,0.945,1,1367.2676,14.92,10.545,0.0475,1286.0166,0
polynomial,3,1.5,1,GCVc,avg,1,0.97,0.9909,1434.6938,14.6308,10.3486,0.0529,1269.6765,1e-04
polynomial,3,1.5,0,gmpml,avg,1,0.04,1,3015.9067,18.4099,13.618,0.009,1045.5743,0
polynomial,3,1.5,0.05,gmpml,avg,1,0.22,1,2702.6687,18.3407,13.5279,0.0094,1034.6464,0
polynomial,3,1.5,0.1,gmpml,avg,1,0.485,1,2316.2887,18.2018,13.3273,0.0105,1032.8521,0
polynomial,3,1.5,0.15,gmpml,avg,1,0.705,1,1812.1348,18.0163,13.0423,0.0122,1065.3439,0
polynomial,3,1.5,0.2,gmpml,avg,1,0.8,1,1488.8019,17.7895,12.7999,0.0139,1046.2918,0
polynomial,3,1.5,0.25,gmpml,avg,1,0.815,1,1309.8274,17.5859,12.5573,0.0159,1052.5228,0
polynomial,3,1.5,0.3,gmpml,avg,1,0.85,1,1143.0921,17.3345,12.302,0.0182,1097.5904,0
polynomial,3,1.5,0.4,gmpml,avg,1,0.905,1,912.1079,16.7818,11.8991,0.0228,1106.694,0
polynomial,3,1.5,0.5,gmpml,avg,1,0.94,1,730.9376,16.2168,11.4956,0.0281,1109.3887,0
polynomial,3,1.5,0.6,gmpml,avg,1,0.955,1,635.4152,15.7596,11.2097,0.033,1113.207,0
polynomial,3,1.5,0.7,gmpml,avg,1,0.955,1,796.7673,15.3415,10.9806,0.0374,1164.3525,0
polynomial,3,1.5,0.8,gmpml,avg,1,0.96,1,650.8408,14.6042,10.632,0.0453,1158.2712,0
polynomial,3,1.5,0.9,gmpml,avg,1,0.945,1,881.472,14.6264,10.5282,0.0484,1277.7834,0
polynomial,3,1.5,1,gmpml,avg,1,0.93,0.998,737.5017,14.2368,10.3387,0.0531,1295.7988,1e-04
rbf,1,0.5,0,loocv,avg,1,0.02,1,2009.1678,68.6669,12.9342,0.0048,11.6237,4e-04
rbf,1,0.5,0.05,loocv,avg,1,NA,0.98,2089.8887,67.3416,NaN,0.0053,11.6481,5e-04
rbf,1,0.5,0.1,loocv,avg,1,0.07,1,1160.3475,62.0384,12.5161,0.0072,11.4822,6e-04
rbf,1,0.5,0.15,loocv,avg,1,0.11,0.9919,833.2204,56.7651,12.1798,0.0097,11.2382,9e-04
rbf,1,0.5,0.2,loocv,avg,1,0.1,1,503.0901,51.2475,11.8778,0.0128,10.8681,0.0012
rbf,1,0.5,0.25,loocv,avg,1,0.13,1,344.4518,46.364,11.5953,0.0162,10.5743,0.0016
rbf,1,0.5,0.3,loocv,avg,1,0.15,1,279.9709,43.755,11.3493,0.0192,10.5212,0.0019
rbf,1,0.5,0.4,loocv,avg,1,0.125,1,165.9201,36.1421,10.9369,0.0268,9.6806,0.003
rbf,1,0.5,0.5,loocv,avg,1,0.13,1,126.5454,32.4829,10.6176,0.0333,9.3912,0.0038
rbf,1,0.5,0.6,loocv,avg,1,0.095,1,83.045,27.1097,10.3442,0.0412,8.5201,0.0053
rbf,1,0.5,0.7,loocv,avg,1,0.115,1,70.1721,24.7873,10.0801,0.0485,8.242,0.0066
rbf,1,0.5,0.8,loocv,avg,1,0.055,1,54.4329,21.842,9.879,0.0558,7.7559,0.0095
rbf,1,0.5,0.9,loocv,avg,1,0.1,1,45.0952,19.7551,9.6962,0.0628,7.3896,0.01
rbf,1,0.5,1,loocv,avg,1,0.11,3.9483,33.2446,16.4217,9.5228,0.0713,6.6348,0.0312
rbf,1,0.5,0,AICc,avg,1,0,0.0019,244.4192,97.5315,11.5257,6e-04,10.1272,1e-04
rbf,1,0.5,0.05,AICc,avg,1,0,0.0018,234.0235,97.5266,11.4068,7e-04,10.0605,1e-04
rbf,1,0.5,0.1,AICc,avg,1,0,0.0016,202.7081,97.5138,10.9275,8e-04,9.9653,1e-04
rbf,1,0.5,0.15,AICc,avg,1,0,0.0013,165.2148,97.5397,10.5935,0.001,9.7107,1e-04
rbf,1,0.5,0.2,AICc,avg,1,0,0.0011,137.8082,97.5402,10.2653,0.0012,9.5346,1e-04
rbf,1,0.5,0.25,AICc,avg,1,0,9e-04,118.4643,97.5492,9.9618,0.0013,9.0395,2e-04
rbf,1,0.5,0.3,AICc,avg,1,0,7e-04,94.4168,97.5604,9.5427,0.0016,8.6902,2e-04
rbf,1,0.5,0.4,AICc,avg,1,0,6e-04,73.4855,97.5499,9.0968,0.0021,8.1898,3e-04
rbf,1,0.5,0.5,AICc,avg,1,0,0.7425,56.352,97.0311,8.7271,0.0028,7.8203,0.005
rbf,1,0.5,0.6,AICc,avg,1,0,0.0053,42.2626,97.0755,8.2981,0.0034,7.0138,8e-04
rbf,1,0.5,0.7,AICc,avg,1,0,3e-04,35.082,97.5305,7.9975,0.0036,6.4549,6e-04
rbf,1,0.5,0.8,AICc,avg,1,0,0.0052,28.3782,97.0497,7.8075,0.0043,5.9327,0.002
rbf,1,0.5,0.9,AICc,avg,1,0,1.4993,24.083,95.1484,7.5809,0.0064,5.7164,0.0122
rbf,1,0.5,1,AICc,avg,1,0,2.9984,19.4939,92.7677,7.4732,0.0087,5.0993,0.0249
rbf,1,0.5,0,GCVc,avg,1,0.03,1,1297.0196,63.9462,12.9489,0.0055,11.5617,5e-04
rbf,1,0.5,0.05,GCVc,avg,1,0.035,1,1045.267,61.3866,12.8447,0.0063,11.273,6e-04
rbf,1,0.5,0.1,GCVc,avg,1,0.05,1,810.3454,57.7834,12.5169,0.008,11.0065,8e-04
rbf,1,0.5,0.15,GCVc,avg,1,0.105,1,559.5645,53.3612,12.1694,0.0106,11.1493,0.001
rbf,1,0.5,0.2,GCVc,avg,1,0.13,1,411.9669,49.151,11.8572,0.0135,10.8668,0.0013
rbf,1,0.5,0.25,GCVc,avg,1,0.13,1,299.2344,44.4906,11.6198,0.0166,10.4922,0.0017
rbf,1,0.5,0.3,GCVc,avg,1,0.15,1,235.0822,41.2441,11.3687,0.0199,10.1579,0.0021
rbf,1,0.5,0.4,GCVc,avg,1,0.13,1,153.2628,35.221,10.9467,0.0271,9.6237,0.003
rbf,1,0.5,0.5,GCVc,avg,1,0.16,1,116.9443,30.8116,10.6049,0.0344,9.2239,0.0041
rbf,1,0.5,0.6,GCVc,avg,1,0.11,1,75.1972,26.0454,10.3259,0.0422,8.4468,0.0054
rbf,1,0.5,0.7,GCVc,avg,1,0.1,1,58.41,22.6204,10.0945,0.0496,7.7682,0.0074
rbf,1,0.5,0.8,GCVc,avg,1,0.1,2.4741,45.3873,19.7886,9.8914,0.0569,7.3533,0.0186
rbf,1,0.5,0.9,GCVc,avg,1,0.075,2.4741,39.0147,18.0841,9.6997,0.064,6.9392,0.0208
rbf,1,0.5,1,GCVc,avg,1,0.1,2.4741,30.3427,15.6043,9.5069,0.0726,6.3574,0.0251
rbf,1,0.5,0,gmpml,avg,1,0.04,1,3540.434,74.6996,12.8437,0.0041,11.7919,4e-04
rbf,1,0.5,0.05,gmpml,avg,1,0.05,1,3098.2983,74.004,12.7131,0.0045,12.0517,4e-04
rbf,1,0.5,0.1,gmpml,avg,1,0.12,1,2012.5147,69.3203,12.4271,0.0061,11.8817,5e-04
rbf,1,0.5,0.15,gmpml,avg,1,0.205,1,1296.615,64.237,12.1313,0.0082,11.6075,7e-04
rbf,1,0.5,0.2,gmpml,avg,1,0.175,1,871.4724,59.3426,11.8429,0.0108,11.4649,0.001
rbf,1,0.5,0.25,gmpml,avg,1,0.18,1,577.6113,53.9212,11.5553,0.0142,11.2044,0.0013
rbf,1,0.5,0.3,gmpml,avg,1,0.18,1,429.3684,50.0482,11.3202,0.0173,11.0445,0.0016
rbf,1,0.5,0.4,gmpml,avg,1,0.175,1,261.7932,42.7466,10.9046,0.0244,10.5875,0.0024
rbf,1,0.5,0.5,gmpml,avg,1,0.12,1,170.3596,36.8795,10.5948,0.0314,10.0085,0.0034
rbf,1,0.5,0.6,gmpml,avg,1,0.16,1,126.1229,32.4726,10.3382,0.0382,9.4629,0.0045
rbf,1,0.5,0.7,gmpml,avg,1,0.145,1,91.6135,28.0575,10.0846,0.0463,8.9904,0.0062
rbf,1,0.5,0.8,gmpml,avg,1,0.095,1,69.3945,24.2868,9.8667,0.0543,8.1682,0.0093
rbf,1,0.5,0.9,gmpml,avg,1,0.15,1,52.8864,21.3175,9.6843,0.0619,7.7215,0.0115
rbf,1,0.5,1,gmpml,avg,1,0.095,2.4741,41.958,18.6684,9.5118,0.0698,7.1607,0.0218
rbf,2,1,0,loocv,avg,1,0.045,1,935.2705,32.0024,13.4824,0.008,10.4971,8e-04
rbf,2,1,0.05,loocv,avg,1,0.19,1,757.2936,30.4196,13.3672,0.0087,10.2933,9e-04
rbf,2,1,0.1,loocv,avg,1,0.445,1,543.5738,28.3582,13.0991,0.0102,10.2782,0.0011
rbf,2,1,0.15,loocv,avg,1,0.61,1,394.3157,25.6866,12.7596,0.0126,9.6701,0.0014
rbf,2,1,0.2,loocv,avg,1,0.725,1,317.961,23.8271,12.3881,0.0155,9.8722,0.0018
rbf,2,1,0.25,loocv,avg,1,0.72,1,255.4188,21.6632,12.0858,0.0186,9.3043,0.0022
rbf,2,1,0.3,loocv,avg,1,0.76,1,162.5638,19.5667,11.8156,0.0218,8.9459,0.0027
rbf,2,1,0.4,loocv,avg,1,0.74,1,126.116,17.4371,11.3621,0.0281,8.7013,0.0038
rbf,2,1,0.5,loocv,avg,1,0.74,1,85.9622,15.1826,10.9574,0.0353,8.2732,0.0055
rbf,2,1,0.6,loocv,avg,1,0.735,1,78.2266,13.7233,10.6409,0.0421,7.8622,0.0073
rbf,2,1,0.7,loocv,avg,1,0.73,2.4741,50.3008,12.0432,10.3788,0.0489,7.4126,0.0204
