method p l int.effect mode strategy n power
matern_2.5 2 0.5 0.1 GCVc erm 100 0.015
matern_2.5 2 0.5 0.1 gmpml exp 100 0.035
matern_2.5 2 0.5 0.1 gmpml average 100 0.055
matern_2.5 2 0.5 0.1 gmpml erm 100 0.025
matern_2.5 2 0.5 0.1 loocv exp 100 0.015
matern_2.5 2 0.5 0.1 loocv average 100 0.05
matern_2.5 2 0.5 0.1 loocv erm 100 0.02
matern_2.5 2 0.5 0.2 AICc exp 100 0.05
matern_2.5 2 0.5 0.2 AICc average 100 0.015
matern_2.5 2 0.5 0.2 AICc erm 100 0.055
matern_2.5 2 0.5 0.2 GCVc exp 100 0.02
matern_2.5 2 0.5 0.2 GCVc average 100 0.01
matern_2.5 2 0.5 0.2 GCVc erm 100 0.025
matern_2.5 2 0.5 0.2 gmpml exp 100 0.055
matern_2.5 2 0.5 0.2 gmpml average 100 0.045
matern_2.5 2 0.5 0.2 gmpml erm 100 0.065
matern_2.5 2 0.5 0.2 loocv exp 100 0.02
matern_2.5 2 0.5 0.2 loocv average 100 0.03
matern_2.5 2 0.5 0.2 loocv erm 100 0.055
matern_2.5 2 0.5 0.3 AICc exp 100 0.055
matern_2.5 2 0.5 0.3 AICc average 100 0.035
matern_2.5 2 0.5 0.3 AICc erm 100 0.055
matern_2.5 2 0.5 0.3 GCVc exp 100 0.02
matern_2.5 2 0.5 0.3 GCVc average 100 0.03
matern_2.5 2 0.5 0.3 GCVc erm 100 0.02
matern_2.5 2 0.5 0.3 gmpml exp 100 0.04
matern_2.5 2 0.5 0.3 gmpml average 100 0.07
matern_2.5 2 0.5 0.3 gmpml erm 100 0.035
matern_2.5 2 0.5 0.3 loocv exp 100 0.02
matern_2.5 2 0.5 0.3 loocv average 100 0.03
matern_2.5 2 0.5 0.3 loocv erm 100 0.05
matern_2.5 2 1 0 AICc exp 100 0.03
matern_2.5 2 1 0 AICc average 100 0.04
matern_2.5 2 1 0 AICc erm 100 0.03
matern_2.5 2 1 0 GCVc exp 100 0.07
matern_2.5 2 1 0 GCVc average 100 0.01
matern_2.5 2 1 0 GCVc erm 100 0.045
matern_2.5 2 1 0 gmpml exp 100 0.03
matern_2.5 2 1 0 gmpml average 100 0.02
matern_2.5 2 1 0 gmpml erm 100 0.025
matern_2.5 2 1 0 loocv exp 100 0.07
matern_2.5 2 1 0 loocv average 100 0.03
matern_2.5 2 1 0 loocv erm 100 0.035
matern_2.5 2 1 0.1 AICc exp 100 0.47
matern_2.5 2 1 0.1 AICc average 100 0.405
matern_2.5 2 1 0.1 AICc erm 100 0.5
matern_2.5 2 1 0.1 GCVc exp 100 0.47
matern_2.5 2 1 0.1 GCVc average 100 0.325
matern_2.5 2 1 0.1 GCVc erm 100 0.5
matern_2.5 2 1 0.1 gmpml exp 100 0.655
matern_2.5 2 1 0.1 gmpml average 100 0.335
matern_2.5 2 1 0.1 gmpml erm 100 0.585
matern_2.5 2 1 0.1 loocv exp 100 0.545
matern_2.5 2 1 0.1 loocv average 100 0.33
matern_2.5 2 1 0.1 loocv erm 100 0.485
matern_2.5 2 1 0.2 AICc exp 100 0.68
matern_2.5 2 1 0.2 AICc average 100 0.545
matern_2.5 2 1 0.2 AICc erm 100 0.605
matern_2.5 2 1 0.2 GCVc exp 100 0.625
matern_2.5 2 1 0.2 GCVc average 100 0.41
matern_2.5 2 1 0.2 GCVc erm 100 0.61
matern_2.5 2 1 0.2 gmpml exp 100 0.685
matern_2.5 2 1 0.2 gmpml average 100 0.5
matern_2.5 2 1 0.2 gmpml erm 100 0.7
matern_2.5 2 1 0.2 loocv exp 100 0.52
matern_2.5 2 1 0.2 loocv average 100 0.44
matern_2.5 2 1 0.2 loocv erm 100 0.51
matern_2.5 2 1 0.3 AICc exp 100 0.635
matern_2.5 2 1 0.3 AICc average 100 0.545
matern_2.5 2 1 0.3 AICc erm 100 0.575
matern_2.5 2 1 0.3 GCVc exp 100 0.58
matern_2.5 2 1 0.3 GCVc average 100 0.465
matern_2.5 2 1 0.3 GCVc erm 100 0.545
matern_2.5 2 1 0.3 gmpml exp 100 0.73
matern_2.5 2 1 0.3 gmpml average 100 0.52
matern_2.5 2 1 0.3 gmpml erm 100 0.705
matern_2.5 2 1 0.3 loocv exp 100 0.55
