linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
0 0 0.000594839615540817 0.0444076003878865 0.000617066095025867 0.0448911105891681
0 1 0.000882336040239765 0.0304877580718145 0.000918066862526664 0.0293155454437551
1 0 6.78336050475048e-05 0.0582131341487225 6.72215622118115e-05 0.0608828170307974
1 1 0.000328104999695683 0.0749769160838474 0.000293839315513881 0.0713981866888794
1 1 0.00315378181606567 0.0757260418430256 0.00309454274166734 0.075007396052661
1 0 0.000702460244519748 0.0335450945101026 0.00067471527176588 0.0342424807483247
1 0 0.00295546260802205 0.0622842484264491 0.0028841561989442 0.0633546289733784
1 1 0.000973607750505004 0.0582428764294481 0.00095787746508487 0.0562819564867459
0 1 0.00541377557619986 0.0657179167581584 0.00545723992543195 0.0628900087151834
0 1 0.00276185003020409 0.0566085147447455 0.00285999505440929 0.0541212419046903
1 1 0.00208035886632592 0.0847137236801448 0.00205481596872391 0.0828611454565906
0 0 0.00375692442099954 0.0730468442035214 0.00388190336904999 0.0767851579932276
0 1 0.00262870949333332 0.109124113663609 0.0026355419051519 0.107299975882155
0 0 0.00154321047545733 0.0748557669808858 0.00154692571120679 0.0752317540535833
0 0 0.00398106101549216 0.0883915439777775 0.0040087424904094 0.0913415058666479
1 0 0.00343075032506851 0.0855147132655525 0.00340570460287352 0.0881421521446645
1 0 0.000190537103371254 0.0308614194349789 0.000188988169583073 0.0324625360020452
0 1 0.000920394343729475 0.0462923312462531 0.000930636739972556 0.0459668374042442
0 1 0.000625326340928499 0.0631339711632966 0.000680395950995374 0.0614787006412162
1 0 0.00272196987403017 0.0720199403210135 0.00268345538653384 0.0730909376226115
0 1 0.000725553554021217 0.0553720420631816 0.000748934524536179 0.0530445573616034
0 1 0.00275761960989384 0.0441370091348935 0.00279690651652803 0.0426308983196094
1 0 0.000653536088982987 0.0219621744188497 0.00064869016848475 0.0226067572287011
1 0 3.39219507418211e-05 0.044893020418431 3.20642975758613e-05 0.0449332606588594
1 0 0.0037919056843863 0.070892351565694 0.00378876870495619 0.0720100274935911
0 0 0.000455608277728485 0.0528803051698599 0.000485465427094764 0.0551860673388513
1 0 0.00318119983930958 0.0873923002161726 0.00315901115768517 0.0874470918998694
0 0 0.0019651386338754 0.0362371058737536 0.00201604439599583 0.0371449414322461
0 0 0.00133577740785338 0.0843102929424411 0.00134973265103624 0.0855449062686667
0 0 0.00242246868277807 0.054446030219168 0.00245196685973784 0.0555954927754464
1 1 0.00601073405836581 0.083788354953864 0.00595001788687267 0.0802200538752788
1 1 0.00238982452977738 0.0790333571365932 0.00234632154292785 0.0783999487694342
