linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
1 0 2.51063880564273e-05 0.00572489407018343 3.96122600037506e-06 0.00605028773750224
0 1 2.78260936316232e-05 0.0155231254838156 4.6060154412637e-05 0.0146479153350186
0 1 1.3230353402236e-05 0.00405098092812218 1.42515961258758e-05 0.003291360715167
0 1 0.000259932791158738 0.0183632895355264 0.000284161289949954 0.0182540821652669
1 1 0.000126503842210452 0.0240385994751667 0.000118860958232964 0.0233601148728272
1 0 9.96198213869287e-05 0.00617081934329119 6.47864016427445e-05 0.00887923175499225
1 1 0.000547739128658755 0.0139931085352203 0.000340993709895125 0.0117522608932538
1 1 0.000740875673122495 0.0285039764258451 0.000693993498370181 0.0260618483774758
0 1 0.000445688271331838 0.0277444315952787 0.000578631645730979 0.0275774674452207
0 1 0.00011463490193384 0.00831729723483209 0.000158329492621666 0.00751803777005986
1 1 0.000395163917794497 0.0239285906023155 0.000223149737297097 0.0211225017562972
1 1 5.48214318769757e-05 0.0118676731681046 1.75726337653977e-05 0.00975631800325932
1 0 0.000165638724857972 0.00639511398454383 9.36196283225188e-05 0.00835666897938376
1 1 8.95233482057654e-05 0.0202225349984017 6.1416007249649e-05 0.0188267304637029
0 0 1.84092264615909e-05 0.00583454862214108 3.69733417758213e-05 0.0058568703550014
0 1 0.000113799618595095 0.0145986565987842 0.000184165625742742 0.0116386350673831
1 1 6.26016943943367e-05 0.0071643841451873 6.07581249861962e-05 0.00669781955676306
1 1 0.000724749850698965 0.0236838255822456 0.000662922481603328 0.0229849661876555
0 1 0.00041763215895815 0.0268092181599122 0.000576619343639604 0.0260075589399866
1 1 0.000269323061215035 0.0227019951885392 0.000230391782637971 0.019236612005533
1 0 0.000190951597572579 0.0108815094650157 0.000141437321793244 0.0112681870103486
1 0 0.000533761665705977 0.0257121716746544 0.000504155868729125 0.0265644462446378
1 0 2.19025796386489e-05 0.00686215840551235 1.87406010081873e-05 0.00699387588081991
1 0 0.000395413046759499 0.0114786666168929 0.000314138862850838 0.0124064671890128
0 1 7.47869252903821e-05 0.0163538636918088 0.000110820259704174 0.0152835860756764
0 1 9.22393290227819e-05 0.028435460685007 0.000163892331117412 0.0255876151948054
0 0 1.07275037787891e-05 0.012201451128429 1.39401095711264e-05 0.0129534271298513
1 1 0.000116901840991406 0.0236226115856558 8.00269850491137e-05 0.0166263942890339
1 1 0.000411745032626966 0.0374484708724156 0.000377160137072595 0.0268191101445251
0 0 2.78029745632953e-05 0.0193992820386412 3.34681535615517e-05 0.0213473533984228
1 0 0.000292253400397192 0.0200324454493053 0.000232924817851314 0.0216768987241361
0 1 2.83976267355078e-05 0.0091745867481402 5.05885490314956e-05 0.00855802771871516
1 1 0.000706386322190313 0.030937276345936 0.000562746864943379 0.0295132000467587
0 1 8.74108940825469e-05 0.0181707975158792 8.81543616269599e-05 0.017313337719923
0 0 2.38494096079103e-05 0.00418938485680734 2.68855173615029e-05 0.00460331234505052
0 1 1.77984260645548e-05 0.0106515326194165 2.06950870272424e-05 0.00888634682999449
0 1 6.05377224098921e-05 0.0174400162531073 8.00900743175742e-05 0.0151683295979255
0 1 3.98779886467945e-05 0.013726078633224 4.04008041150032e-05 0.0133233192423904
1 1 0.000252550110820254 0.0350094271588507 0.000218758609543184 0.0283279160977657
1 1 0.000160057632330607 0.00915965968677157 0.000125661115488989 0.00913398803376353
0 0 6.79784334377293e-05 0.00894437527483498 6.94648740228777e-05 0.0106796153452721
1 1 0.000432110858995673 0.0345211699830698 0.000419972475121062 0.0316937015542542
0 1 3.26015088138459e-05 0.00228104809525782 4.91001688566151e-05 0.00223368385901057
1 0 3.94595826885391e-05 0.0113798859472082 3.44262995542992e-05 0.0121645851934427
1 0 0.000204536814937103 0.00623069094567204 0.000117507774822241 0.00667535406303408
1 0 0.000397436255758769 0.025432012640125 0.000369402291175386 0.0273665669627206
1 0 0.00085547884236826 0.00825121082866963 0.000458021390443139 0.00833960959919411
0 1 0.000609140839547273 0.0262273358379145 0.000632545515538288 0.0237308265902082
1 0 2.24430593097153e-05 0.00145612591336366 2.05686646711737e-05 0.00175672950809776
1 1 2.78334524849548e-05 0.00398026013542807 1.98187394511323e-06 0.00344737340804994
0 1 0.00160439009181643 0.0263448299171814 0.00166174534791232 0.0262951070914622
0 0 0.000436283716778994 0.00847974845132309 0.000444356296336991 0.010098323972725
1 0 9.82365389266717e-05 0.00427375341437446 6.97514554902505e-05 0.00778420229274119
1 0 0.000482165552605346 0.0114172195167295 0.000357610128185274 0.0129493916474419
1 1 0.00059628777398311 0.0312291410950331 0.000594342070056178 0.0309995292496855
0 0 0.000282165201667534 0.0405586317452338 0.000387389465274177 0.0411614179255351
0 1 0.000120739023728909 0.0290087831661993 0.000157808589990611 0.0273719711392331
1 0 8.21614644849366e-05 0.00969830000871846 4.59691895033227e-05 0.00991245772612184
0 1 6.80068485700557e-05 0.00923566778442527 9.64138211251527e-05 0.00749108062802677
0 0 2.39723541508305e-05 0.00373726619147446 2.57619630620176e-05 0.00378916935070622
0 1 6.88983384845989e-05 0.0173886147244234 0.000115622111116639 0.0170830529949276
