linear.pvalue gaussian.pvalue quadratic.pvalue linear.boost.stat gaussian.boost.stat quadratic.boost.stat linear.true.stat gaussian.true.stat quadratic.true.stat
0 0 0 32.431685630231 6622.60488678613 24200.2083439277 439.348734574338 7649.59781475425 52665.9972722965
0 0 0 356.889214457014 1469.9086735549 2020.40316892734 1557.26848405851 5366.20672551877 40815.0169364569
1 1 0 95.0402295694896 10139.848608935 9582.73357744101 80.6401227296568 2115.52028828648 41545.1643854744
0 0 1 14.8529200673398 4927.25305369395 38447.2478082538 45.7702338912183 9165.06876898408 237.693751160023
1 0 0 1068.15902260452 3130.00396882554 1709.90011393224 719.17183217397 5555.92900414188 15257.7337790365
0 0 0 9.16146634405119 1314.8138906863 37149.286735279 186.998317083746 3649.58245574667 142203.559189549
0 1 0 628.936838344218 7647.60699176035 40636.369770823 1002.61451633909 4764.98529286651 49120.3559786636
1 0 1 98.3952478383865 3595.94838567396 41199.9309660046 75.4346745236009 13146.786365537 1150.65426487138
1 0 1 84229.4173189502 2291.5383903227 20703.2084981084 5174.43713178082 5253.5777112675 627.191044802166
1 1 1 7748.26302242338 3119.20258829596 46711.9612438895 7550.77473285334 2500.71550634246 30608.2740219838
1 0 1 2544.06399351568 9076.42319741196 20375.938639604 1555.34183237432 9229.96366027653 174.222472171322
1 1 1 2761.62593569576 1784.69950310569 57226.0392748009 1049.43564230881 1610.71500899675 689.616293315941
0 0 0 9074.52730313159 498.292599270164 1346.76414682491 10661.7995654598 21610.6013775476 3908.5387456568
0 0 0 84.9278956476258 1857.22139741225 317.915448308921 127.778868576182 2051.47695043773 321.957174016783
1 1 1 406.244190313545 6387.51758560465 17459.2829709418 152.828871443222 3482.99123185695 110.445137198579
0 1 0 1102.37328660458 21752.9050149141 3349.12929419261 3005.67338721768 18732.254953635 122716.199992263
0 1 0 2344.955430107 8171.76507756995 761.111491875881 2376.41598130923 3002.78576242261 1031.41662344192
0 1 0 378.407507685931 5707.87928001035 1271.6290855086 694.402617987165 5603.77787806422 77644.4710238057
1 0 0 3523.45248085761 12235.466919809 6415.57788289308 3004.5404249912 13002.6211569934 36829.523989506
0 0 0 1269.39991600944 2537.72368893335 410.345989230804 2106.4400575622 5090.24295582442 63377.7727172697
