linear.pvalue gaussian.pvalue quadratic.pvalue linear.boost.stat gaussian.boost.stat quadratic.boost.stat linear.true.stat gaussian.true.stat quadratic.true.stat
1 0 0 4.74021206236457 5169.61506437521 1758.33004627103 3.06187301885727 5922.6476065719 154830.098004563
1 1 0 3.82488499928206 2135.16669174194 30646.0588118894 3.23260879702113 1610.99765224013 47569.4456127672
0 0 0 689.084350517626 7723.33843441052 379.082389843225 1617.74551835786 8519.88763765642 73247.2051307616
0 0 1 0.565581227910281 2529.29423166565 43705.5999551889 3.67689064659698 13144.1742681581 28208.8050497346
0 1 1 0.154776144198085 24248.3270904538 6756.83103381972 6.37234506425925 18470.3586229827 5977.8554408759
1 1 0 5.95354800592504 4785.24010417005 5072.52919851861 1.51932901913007 1412.25864629039 43763.7742556733
0 0 0 2.39807556504804 13061.2755586146 683.749863935262 8.90828102525341 13317.6216159134 2399.65022170694
0 0 0 2.76543223758713 5637.82432421611 1611.75847059322 6.31085657361003 20360.0726526046 78453.1203590182
0 0 0 2.30679983217161 4911.20988576893 11035.8386247183 10.0437064628789 8252.51992505285 25733.3944451611
0 0 0 8.23995968987676 4025.54425057612 526.900733775174 13.9974824818674 9229.28549069981 61923.9754333495
1 0 1 4.93609137045403 5715.90331082652 42572.042410732 1.92212483537164 17095.3698213572 40103.4986378757
1 1 0 2.36679781041622 10497.9755692245 5460.25114438457 1.94532716198672 7132.25165545777 38111.7727942438
1 1 1 4.32553202761358 12804.0566530253 31491.0670124614 0.632886550921002 2807.8779890602 26599.494935568
0 0 1 1.15436737958802 4734.28983857723 55857.1781881163 3.10013899877546 13028.3070294943 10968.6284669611
0 1 0 0.940750749046623 12468.0686836748 4992.22199063998 2.48952194824418 6378.23078708167 9916.20063953378
1 1 1 4.09816927367252 12921.4876135724 5557.99653249517 1.65721783103199 7818.79968521348 1722.89329742766
1 1 1 2.98337574460785 31745.2930423733 31003.9170046518 0.561748365294509 13138.5292056692 9927.26623896373
0 1 0 2.00062157152299 6613.6540582888 1069.4655277695 3.96313099949256 2035.0725829029 6302.14288089476
0 1 1 1.36206640709203 11179.7730223436 33309.8869811476 5.65439677294229 6964.94994032987 31333.3895050262
0 0 0 0.872620785138308 5381.19584722609 26506.6475468077 5.67650887481865 9769.262684075 59317.976085105
0 1 0 2.56702881102916 23073.2033007623 6312.82980816187 5.77412991417987 10775.7943071301 38499.7925033836
0 0 1 196.887936313364 690.887177204112 2937.32165820376 398.285805669393 5515.64434781138 2565.41494120089
1 1 0 6.18779080913629 4088.31110889351 7259.35287345489 5.26307598707623 2968.74719049369 27310.6695518633
1 0 0 47.3911375436223 290.581766434871 496.859803072406 12.8195328316864 2705.51353523828 5942.59049184154
0 0 0 0.996215542829609 6695.37093786399 37295.6734287579 4.52516281429468 8899.91383425713 72761.7461809383
1 0 1 2.2236593962594 9838.49720429979 12988.9762546633 2.05887764436201 10341.7030888164 3260.59361509538
0 1 1 6.49926814904111 12069.9423195496 100166.729251632 35.220100562842 7299.74412720981 391.948946665694
0 1 0 1.2095834700917 11250.661624415 2912.97305904471 1.27376193767592 3888.60215378447 9212.21224031735
0 1 0 1.01252423514551 20393.0267434796 46637.675107159 3.80144847486647 14827.9880892258 78181.0748587211
1 0 0 5.60248054139321 5240.20521145914 15495.4955004027 1.69064309627005 29863.0041935161 38055.7992003139
0 0 1 1.26363602788319 7326.04695542364 65132.4517333972 4.37946540877 13916.270811331 15734.4662993462
0 0 1 14.9854582165953 3855.35594304844 71991.6688449776 33.3730731858177 7657.78510218384 51720.3503751633
0 1 0 0.572955505709975 10440.5242632808 22460.4021630237 3.08718133471581 5955.90643021095 55982.4132945055
1 1 0 4.78271381442905 18018.8917733226 805.938336302205 1.32963547187322 16799.314463838 38092.2221201092
0 0 1 1.66855699185091 3147.79600516845 33638.8386304856 5.43861896993584 6267.20197069111 21633.4696396885
