linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
1 0 0.000126912262281435 0.00377856199228745 0.000113055865248546 0.00394363749096396
0 0 0.000230564202554625 0.0143147400334744 0.000276807806938613 0.0148532593659373
1 1 0.000134330639969908 0.0160399601703149 8.16684884962093e-05 0.0134720928835849
1 0 9.77112989474642e-06 0.00404317675454024 2.3917592291886e-06 0.00414833247887195
1 1 3.92954959794685e-05 0.00307968190632097 2.88357000910628e-05 0.00279705197639326
1 1 1.71432022433168e-05 0.00520501378539041 1.52578708260093e-05 0.00478268955865287
1 1 0.000203497935267235 0.0104687646220352 0.000162628374597389 0.00810312178338315
0 0 6.77985920889401e-06 0.0016715515582933 7.44847113126026e-06 0.00187623504034599
1 0 6.33279046942078e-05 0.0054216292433091 6.04568225774039e-05 0.00652576092096388
1 1 1.40464735617682e-05 0.00664686134522423 1.22862385223044e-05 0.00563143783533195
1 1 3.96472714600936e-06 0.000978075339322044 1.99087982329941e-06 0.000767835309017457
1 0 5.5807689876716e-05 0.00259971274472644 4.06790501234226e-05 0.00281318735697315
1 0 9.98068254492086e-05 0.0115124039285748 9.21843883946296e-05 0.0129934093592673
1 0 9.8746488819663e-05 0.0130060341834779 7.34388446829456e-05 0.0147522056214455
0 1 8.76156300873256e-07 0.00162642083053786 2.07631179121563e-06 0.00127795885771367
1 0 2.34207375890565e-05 0.0015216122704129 2.17077271555531e-05 0.0021850062577719
1 1 4.43255443953138e-05 0.00699523446084239 4.37871582865247e-05 0.0065929657234655
0 0 0.000153071324385265 0.0240826383624837 0.000247136116283194 0.0279945981106351
1 0 0.000306559572356966 0.00490033497125228 0.00012626593207573 0.00668793327896102
0 0 3.32512532352972e-06 0.00117273507964818 3.67846621409074e-06 0.0012609842284405
0 0 2.11237504857064e-05 0.0016934984950275 2.2146961135498e-05 0.0018777928691775
0 1 2.87318837465321e-05 0.00559497866425968 6.03927255562193e-05 0.0052210468475849
0 1 3.68493946595316e-05 0.00553827793887914 3.70460031809871e-05 0.00438549540331721
1 1 2.28460765034289e-05 0.00129618651860281 1.89796977637443e-05 0.0010089249712139
0 1 2.10848145182796e-05 0.0102389872238091 3.10856499125697e-05 0.00823624044789544
1 1 0.00015075483461466 0.0176645159983604 0.000146215465664081 0.00967869091638412
1 1 0.000171583875540366 0.0228281744520062 0.000109977049449702 0.0183631104132976
0 1 1.30295500694489e-05 0.00572596727385707 1.75250436332355e-05 0.00501784327021753
1 1 3.03444810061678e-05 0.00206720882820175 1.84525674349424e-05 0.001750013725557
0 0 0.000490553792962182 0.0108628715051226 0.000537558355758697 0.0128261787044956
0 1 4.47124626643773e-05 0.00396001203271659 4.78697283210731e-05 0.00376043261666702
0 1 0.000300436715881358 0.0247540569477692 0.000338364741804452 0.019153693927057
1 0 1.5800137868465e-05 0.017411043886396 6.86205907220727e-06 0.0176511194342418
1 0 1.2276903805432e-05 0.0024747569651163 1.05110298336443e-05 0.00275325835699556
1 1 5.07974480129484e-06 0.00168942219244704 2.12751549869314e-06 0.00116311819535904
