linear.pvalue gaussian.pvalue quadratic.pvalue linear.boost.stat gaussian.boost.stat quadratic.boost.stat linear.true.stat gaussian.true.stat quadratic.true.stat
0 0 0 6.45064351982499 3792.18483217833 53269.981293871 6.73264695718365 10285.3373551485 204818.779727129
0 0 1 4.55380042830345 21303.3581396188 185064.645855582 12.5710970849447 23241.7447376808 5092.57597991935
0 1 1 5.09932640190723 13027.2654845541 130332.627296084 8.39855196483042 5793.43898056355 709.553563646111
0 1 0 2.9013269010715 34312.4559698105 4445.52740729589 2.99761570900135 8271.57888168307 6966.22166468513
0 1 0 2.83602099925584 54283.8697128326 206107.475889386 5.83839160929576 825.668922229795 410722.822286958
1 1 1 47.0718957603554 5653.09784283644 240.431877114124 2.42321375433968 5494.09238567177 67.8466104163709
0 0 0 1.77817292500147 35516.4094719812 548.991835052704 2.27398775252009 37885.7642817677 78981.4070405956
0 1 0 5.15887274201994 30986.9993976002 125915.695818314 9.65084524570937 1240.54788167471 610391.569478638
0 1 0 3.84864708075841 33309.2479217497 54208.5533561748 5.13792839011653 17765.8852653611 232321.822412102
0 1 1 1.37487272730759 37751.5469709949 32711.7441507982 1.53740526610459 10663.8408091157 10832.2527251845
1 0 1 4.13577939398825 50244.3211665258 32025.5430476845 2.45226740342673 75241.4657420212 1940.3196244095
0 0 1 90.7772902882021 1703.44328940801 191.939268414928 152.061615293651 2078.1165526644 172.358044054579
0 1 0 4.35115087577668 40373.1017323648 297.634002975847 8.5199808802893 10782.0940666222 160466.629790047
0 0 1 4.40518818062013 17584.2579070582 71974.0414913663 7.30348182736896 41706.1801011509 14817.436914771
0 1 0 1.90856110298857 34021.817402447 5465.82402908766 23.1733892161493 32517.6185624173 85853.794436441
0 1 1 1.7354958330777 22714.5260018071 81924.3304273437 14.5977980148073 9218.59953432555 12102.5499682519
0 1 0 4.19868971541521 109699.096494497 1710.69999526102 10.8930056133724 9649.02416089759 4704.21387650665
0 1 0 1.53861401161776 41881.3034988904 1835.77636714715 3.60577938699695 23824.6678523092 2266.90250585547
1 0 0 2.70872684626916 7779.56525112375 6437.12046602587 2.09823031036197 23251.3792191143 24727.3072466778
0 1 1 5.45926068569102 40216.4674200976 336316.962678179 14.5654763966955 25766.9949790397 189038.815780911
0 1 0 4.0491429409823 19833.3351389088 6092.98992749012 11.0944955039206 9139.47039752485 215595.827445486
0 1 0 4.99426190741692 12363.6295214201 1274.57061034964 9.37707694808491 5455.02937610715 1809.85198895499
1 0 0 4.16065878293082 22060.7918837613 20843.1097317803 2.65776560418358 100544.032069299 55007.7830217328
0 0 0 1.68708562741887 6375.53442094759 65329.2683605836 15.6683770978343 25263.7441019175 312814.642598946
0 0 1 2.99139012545192 19378.4442110786 3304.80329213642 5.73177141269617 89238.9226350413 525.578561105159
0 0 0 7.46902576330634 31347.9114582119 4329.28768372437 9.61999690085573 162559.617501179 108883.36381851
0 1 1 3.86267830740556 11829.2855743901 53388.1129958717 11.224794573346 4398.22580727171 5682.91595992114
1 0 0 10.159042555663 12883.9360717672 9762.71466770934 5.01567424542017 95777.3407931324 48215.9799211298
1 1 1 5.55055784388432 41694.1532551867 22418.6131312803 4.60117757390102 9423.98522654031 1706.97531566724
1 0 0 6.73482343060512 13665.8683556543 32508.3231486633 2.19510939515111 54718.5461593494 53122.3380511242
1 1 0 8.66234560566494 158068.879437562 53830.1085158912 6.45063996718502 41902.575816 86333.2970421119
0 0 1 178.653070581641 779.156408387547 152.946158015691 380.372266980914 2403.69980637159 79.9920169227659
0 0 1 2.53383789622107 25750.3512381821 162266.445205667 17.1218866060078 43391.4421173911 93659.5508119366
0 0 1 10.3117144980596 14866.2151097514 194876.30642744 15.1091738513063 84655.4385668211 943.979231913764
0 1 1 0.812808264439839 20347.3205051749 9875.89218890343 4.44003608187506 6459.03762889768 6587.73928255673
0 1 1 3.85669706654698 64568.0184213918 15053.8765574237 6.23307966748283 11132.5224218682 4182.40777723245
0 1 0 9.81994893365299 106995.922916378 20047.7156356628 12.3848929151252 77287.9789572141 235103.610113399
0 1 1 36.0614653021877 1273.72224541736 221.973438527857 74.0078055480966 484.831244547911 28.7936537163055
1 1 1 12.741081279884 13537.5248830321 121403.629000592 3.42884555348076 12381.2228037325 2072.66585435695
0 1 1 5.3985733798051 13618.3648968922 26103.3907235843 15.6960536577874 3643.32413539899 554.883410230202
0 1 0 3.360401912577 50915.7336356609 41712.9163804349 3.92147016481787 26782.6528259953 137288.66410646
0 1 0 3.60201219475594 57239.4492693277 6640.83623182425 7.85643312194373 34203.6824893105 70800.395022108
0 0 1 2.96683288102099 28232.5253281639 107718.557573074 17.0805552667221 69820.2431315446 10060.1014472973
0 0 1 12.4867927927448 50013.5320763226 25619.5974699976 18.0212597059496 72612.3121826703 4988.1164111337
0 0 0 1.16573333767594 23063.9610502211 22863.0321512187 8.03762147003809 43985.8474502986 65067.1200766454
