linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
0 1 1.58342616751544e-05 0.0109973060778406 2.58893695120596e-05 0.00922325412488519
1 1 1.65706479158638e-05 0.00343712622150918 8.02417226534711e-06 0.0026834853392848
1 1 1.02104898766907e-06 0.000526120865051531 3.21410962723511e-07 0.000460996426786795
1 1 8.77102241338728e-07 0.000962459967088323 5.5642859153772e-07 0.000805766473153277
1 1 8.67511310430778e-06 0.00130854938909512 7.02708678191223e-06 0.00129977934621145
0 0 7.74583848913e-06 0.00174768378577829 8.3803872853687e-06 0.00178473674801494
0 0 9.2157737466306e-05 0.00856337625482334 0.000111934436137291 0.010008497825473
0 0 4.55918805768864e-05 0.00851456675888092 6.3444109082682e-05 0.00854340240388844
1 0 2.85641884607475e-05 0.0085489818196343 2.49484002104119e-05 0.00907178537984811
0 1 9.80484623024337e-06 0.00237939178438605 9.84737358962014e-06 0.0022864728950545
0 0 8.91170227495498e-06 0.00542210340755402 9.3793746296252e-06 0.00542800546430649
1 0 2.14221238986621e-05 0.00703578138988716 1.61569149881659e-05 0.00722853839204862
1 0 2.51767507420965e-05 0.00192204068856093 1.85478305566964e-05 0.00244088666529397
0 1 1.52267012883793e-05 0.00507822050674249 1.9700611969343e-05 0.00466544503604472
0 0 5.04891196392641e-05 0.00615533856618987 5.48714271881703e-05 0.00716758859679851
0 0 1.58607933113797e-05 0.0061677781820825 1.9319850438189e-05 0.00634424368045971
1 1 1.74433356518504e-05 0.00405041989448189 1.04807692501212e-05 0.00395757086349329
1 0 7.47927724653319e-06 0.00110492514091652 5.54569941369386e-06 0.00120631824139743
1 1 8.19127802036965e-07 0.000602546275379406 4.39335133637951e-07 0.000461161076274343
1 1 4.19167852113175e-05 0.0111554942088388 2.93850358957422e-05 0.0096440414805433
1 1 5.39309490997719e-05 0.00573909721276568 3.67010610620137e-05 0.0056672135990314
1 1 6.04064155638587e-05 0.00456895170529526 5.55297149922576e-05 0.00391801097797702
1 1 5.98929987788631e-06 0.00120084188976624 4.89569274890088e-06 0.000979310864404043
0 1 1.2242283815566e-05 0.00320434648128402 1.67859078071466e-05 0.00258457348146477
1 0 2.66721114321075e-05 0.00567331825761603 2.12701637246226e-05 0.00734885403757322
0 0 2.64359022846385e-06 0.000754101813227023 4.00170406189148e-06 0.000873121537535342
1 0 0.000199543287505726 0.0159988494160061 0.000158018462998861 0.0163675168332694
1 1 3.63818038996133e-05 0.00449424833185585 3.28506662501436e-05 0.0041069032053986
0 1 1.14387763653742e-05 0.00159260114186435 1.27754355936416e-05 0.00152555971389598
1 0 5.98840220292598e-05 0.00235768519342365 5.21428548594674e-05 0.00253562167743603
0 1 1.23144836396821e-05 0.00346089915622263 1.61264799276126e-05 0.00311935767820181
1 1 3.7841451241023e-05 0.00340014340218371 3.54943485660626e-05 0.00319276312720585
1 0 3.83511596783419e-06 0.00108528669346231 2.53031800317833e-06 0.00149993496146325
1 0 6.45837774699285e-06 0.000406951910776672 5.05440852970038e-06 0.000418149786396826
0 1 1.84647003056413e-05 0.00173652327833415 1.84666607722621e-05 0.00167407144094085
0 0 1.04631810799872e-06 0.00165427296354567 1.45962452468349e-06 0.00174628002947751
0 0 1.17172139082035e-06 0.000480620368385292 2.28014217114047e-06 0.000515452460595147
0 0 6.51657576027146e-06 0.000836441791821229 9.01712156341207e-06 0.000923531073963169
1 1 7.83893800287808e-07 0.000304232892401178 5.20572362437069e-07 0.000281883929442599
1 1 8.72489619760626e-05 0.00610305053905463 7.39991591696701e-05 0.00593030223980207
0 1 3.56925427391889e-06 0.001596909013518 6.619222692686e-06 0.00134110808609362
0 0 4.07121183567305e-05 0.00817592535410882 4.08401395607466e-05 0.00924937255273179
1 1 8.3876846304752e-07 0.00044187379097119 5.22002185634059e-07 0.000292022484609299
1 1 1.74242045672614e-05 0.00340006897816237 1.72785236095599e-05 0.00327550232798638
0 1 9.76645301093948e-06 0.0020880469180276 1.08958169632623e-05 0.00178818157517979
1 1 3.47673808663363e-05 0.00219371182752168 3.356795345495e-05 0.00217644934462028
0 1 1.62238512920077e-05 0.00317311906790798 1.72450749335839e-05 0.00254983033716531
1 0 5.22179218449033e-06 0.0014839226203894 4.45360977734828e-06 0.00216985208223242
0 0 3.72517588167008e-06 0.00238144004096183 5.19015767181994e-06 0.00290843064812512
1 1 4.40885113928015e-05 0.00589813034276363 3.75360470531313e-05 0.00568804571248671
1 0 5.97427303895467e-05 0.0045820449386075 5.41216104264777e-05 0.0049741134133082
1 1 2.03526601385879e-05 0.00509387966152449 1.93597735740126e-05 0.00479394416534675
1 1 3.62799161028962e-05 0.0108557711046207 2.63275291129888e-05 0.00859860040860352
1 0 0.000107525325764987 0.00759879377319702 9.80998330015142e-05 0.00893097403311404
1 1 2.93446402228331e-05 0.00621047327740633 1.95325452561493e-05 0.00516276522866533
0 0 6.14021857817372e-05 0.00312653236286651 6.26700663207189e-05 0.0038482904121066
1 1 1.25210660627863e-05 0.00123800621294138 1.0020003567674e-05 0.0011820283548777
0 1 3.75073829781263e-06 0.000719448444420177 3.82405507963963e-06 0.000655985432285657
0 1 8.59019948303682e-06 0.00170737306929215 1.08696662189188e-05 0.00130845854891351
0 1 9.68751338903048e-07 0.000200136906459016 1.03809883866201e-06 0.000184945426240149
1 0 1.76664241358832e-05 0.0036593434468247 1.47320682225571e-05 0.00372951747986748
1 1 3.2853254531097e-05 0.00839550254224492 2.78063730187637e-05 0.0078445471056842
1 0 3.45322107059386e-05 0.00312577034014472 3.28784067528852e-05 0.00338935984100079
1 1 5.8316523891683e-06 0.000614969651938117 2.58652553864589e-06 0.000484714382535893
0 0 1.13499674983708e-05 0.00145132023760533 1.48005281414415e-05 0.00171541477085216
1 0 5.03920870401998e-05 0.00403038002308239 4.746995869883e-05 0.00460476948893911
0 1 2.59938611608066e-05 0.00678665214271787 3.14682123202806e-05 0.00625860450483798
0 0 4.55446482988227e-05 0.0115357112383082 5.06705126329863e-05 0.0120651231268274
1 0 5.2324758617671e-05 0.00464197687507863 4.57119072292205e-05 0.00468919429925614
1 0 7.29810144989767e-07 0.000749491751019748 6.17190662055656e-07 0.000883083140621434
0 0 0.00011228078101918 0.00782873234771517 0.000131638904120135 0.00834674295580989
0 1 1.27004783089855e-05 0.00413802836238462 1.49135323303252e-05 0.00351435186343809
1 0 3.44439050254062e-05 0.00346421217317633 3.14765457426395e-05 0.00408724854508081
1 0 6.85022353295228e-05 0.00281390135955353 5.2398182217317e-05 0.00321602131988296
0 1 0.000121646113949531 0.00742143263407922 0.000155883022383076 0.00722581863539292
1 1 3.57192839512804e-06 0.000893235287114445 1.62972643803641e-06 0.000759523736457106
0 0 1.5312288721955e-06 0.00134864277403258 2.42727300161161e-06 0.00148675269528532
1 0 2.21808108258784e-05 0.0085899066250701 1.61311580725896e-05 0.0091224590645077
1 0 1.61640829730188e-05 0.0103743449082283 1.11899054376754e-05 0.0104638958810792
0 0 8.11218382053979e-06 0.00177046691445924 1.15704662661247e-05 0.0018461096279331
0 0 7.19934086459336e-05 0.0118685884335442 8.27844336608328e-05 0.013243743302703
1 1 5.71985931491776e-06 0.0011485693163842 3.60692920266056e-06 0.00110691306756181
0 0 1.5444382512475e-05 0.0039678653006843 1.5774332060121e-05 0.00398893118835753
0 0 3.45237779319547e-06 0.00091174737205474 4.26091538842412e-06 0.00102551867928952
0 0 2.75816070785234e-06 0.00154637292827481 3.73122059111707e-06 0.00166848580043025
0 0 3.73002224400535e-05 0.00294330232404205 4.18140021526961e-05 0.00330686850738207
1 0 8.22721373028292e-06 0.00240585586713611 7.45369611821136e-06 0.00278936654678925
1 0 3.70900870739019e-06 0.000665939781529765 1.53073868734527e-06 0.000699146360146803
1 1 9.33044825015549e-06 0.000985020486970092 6.45006928162519e-06 0.000925323533819952
1 1 1.91740409507404e-05 0.000765052100056824 9.4352414519509e-06 0.000642633690929754
0 0 2.97970635188791e-06 0.0018729304337558 4.64159294194394e-06 0.00189944360810684
1 1 4.71980012931235e-06 0.00203646265449387 4.30363716395758e-06 0.00176551348325023
0 1 8.05818898872413e-05 0.00522260719836279 8.36506012878637e-05 0.00460944483194079
0 0 1.47910369781851e-06 0.000881189920217214 2.27558924243643e-06 0.0010746747616845
0 1 0.000112381757984078 0.0161183055530176 0.000112493215115764 0.0137317792707686
0 0 3.94984866364206e-06 0.000669896821200623 5.31683930272223e-06 0.000760092640483311
1 0 2.58718932454577e-06 0.00300532925190315 2.14766095631612e-06 0.00329284501131806
1 1 4.01960952975883e-05 0.00437784272986934 3.94561589348863e-05 0.00345287387807303
1 1 1.15182025424856e-06 0.000984778085462642 5.79352037190336e-07 0.000840630237887177
1 0 0.000132994726843104 0.00412087490817986 0.000108924863298447 0.00470802115188851
1 0 8.22106431643958e-05 0.00277873074050912 5.09656860432678e-05 0.00373058735924731
1 1 2.27555253511263e-05 0.00407505003873888 2.10074684585537e-05 0.00273571997165486
0 1 9.99815064887524e-05 0.00734296588368885 0.000108683358542162 0.00676163924029674
1 0 3.46004568236878e-05 0.00976764942384508 2.22976320886316e-05 0.010377686018089
0 0 5.33511024488137e-06 0.00118103326228855 7.97480951283198e-06 0.00127475240880592
0 1 6.78863568564113e-07 0.00195380592279926 7.39004180918819e-07 0.00187132630628813
0 0 5.83290864597229e-05 0.008446353983236 6.55932785784334e-05 0.00923299179788029
1 0 0.000260442369308473 0.0108721630887263 0.000214436074623957 0.0118512163523669
1 1 1.46670180896684e-05 0.00146223863924748 1.0955941034507e-05 0.00144727022406833
1 0 7.90233399043735e-05 0.00585786623516432 7.12432231678415e-05 0.00684196812052576
1 1 3.46132957545834e-07 0.000797909808458297 2.67617601585003e-07 0.000753041183618887
0 0 3.39766727852938e-06 0.00184922064649224 4.7148451315536e-06 0.00212022198073202
0 0 0.000275191351249506 0.0130742512221191 0.000317492942500379 0.0131510658684996
0 1 1.22226268477008e-05 0.00221711438032503 1.83969380643656e-05 0.00193447724226223
1 0 1.90360587546088e-05 0.0115212449605003 1.85012627319582e-05 0.0116999798467623
1 0 5.80487656620047e-05 0.00595274325949883 5.50487968085247e-05 0.00610818074587389
1 1 1.78146546127711e-07 0.000461311302195104 7.64360033653629e-08 0.000420940147573861
1 1 1.87637482044923e-05 0.00191031077058249 1.47476282860868e-05 0.00152483747985759
1 0 6.12917202743667e-05 0.00474865803276527 5.7057895521879e-05 0.0047794906258268
0 0 3.22629860005766e-06 0.000347612606574144 3.73128012682485e-06 0.000347694629818695
0 0 7.19798940847782e-07 0.00042172219408003 1.17506293143141e-06 0.000539687661815566
1 1 1.2988207943921e-05 0.00247286867848378 9.19065602994806e-06 0.00213680813338587
1 1 3.44343345424328e-07 0.000382358028678751 1.00896497511895e-07 0.000266925544262754
0 1 0.000116556067862316 0.0121562955935413 0.000125176141619403 0.010702349292744
1 1 2.13653022826041e-06 0.000507381456418796 1.92324992956512e-06 0.000366276325440582
1 1 7.07469854909495e-06 0.000912035875547678 4.07689660467507e-06 0.000809051915705528
1 0 1.23825050514386e-05 0.000944976451458644 6.71516303802634e-06 0.000950814309073256
1 1 1.2429553515451e-05 0.00318386838618748 9.99432170986837e-06 0.00302970999562659
0 0 3.26007797602091e-06 0.00506160091746797 7.64338150362758e-06 0.00531258490399945
1 0 2.23922690106617e-05 0.00866699845776893 1.4636578665509e-05 0.00951270491065898
1 0 6.13278671224554e-05 0.0112289104386138 5.70320659948885e-05 0.0120270477050076
1 1 0.000157846071502644 0.00484855182878921 0.000157294215429863 0.00416589202317641
1 0 5.08374216968681e-06 0.000861849110091447 4.24455764695454e-06 0.000864050857990066
