linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
0 0 0.00076801373823084 0.0373350916257279 0.000780031890008053 0.0378703319419523
1 0 8.66636407456094e-05 0.0303724921121587 8.54168060648057e-05 0.0306597248838864
1 1 0.000240051133067343 0.0553127413343368 0.000235567150144302 0.0531691777544103
0 0 0.000826038404639356 0.027759181078667 0.000855055449115034 0.0278725050049347
0 0 0.000727615376680534 0.0310295975456738 0.000753924752300857 0.0317576799127455
0 1 0.000241772748882086 0.0470229254522127 0.000244985290532518 0.0470070654533667
1 0 0.000481727322588037 0.0314469385143426 0.00047851896987093 0.0323421203586637
0 0 0.00120390357483039 0.0418951287668801 0.00122329171974404 0.0427024570791085
1 1 0.00088623521389983 0.0550121483023183 0.000873954119854644 0.0528575818970869
0 1 0.000352260783996172 0.0265980026643228 0.000379892167872987 0.0264589271164816
1 0 0.000165792997688827 0.046334486446129 0.000165771363810908 0.0466158325725801
1 0 0.000891640769144577 0.0377264782106924 0.000878478694930942 0.0382871803143002
1 0 0.000641327336276241 0.0282639589885241 0.000607814078641392 0.0297366336491542
0 1 0.000486141823565491 0.0353021892532656 0.000501810263013174 0.0350787578803777
1 0 0.00139681406339933 0.0324546228770232 0.00136536675868559 0.0332193341370628
1 1 0.000562044591486895 0.0351612733261767 0.00055369110570186 0.0320676725374264
0 1 0.000120297191047712 0.0425255184086004 0.000120485213382539 0.0420925045623145
0 1 0.000207938631393452 0.0421872887896028 0.000209638364917503 0.0416944837271793
1 0 0.000500615026206264 0.0351049413345131 0.000497917736152726 0.0351316838083796
1 0 0.000210548718248354 0.0346634228192827 0.000201478610652405 0.035830288022101
1 0 0.000260654379585345 0.0339419488669625 0.000250384806355797 0.0346886274210944
0 1 0.000934516012848443 0.0331003032343139 0.000947509928457242 0.0320462272051749
1 1 0.000937074969696938 0.036335370800768 0.000922124526022119 0.036143827525649
0 0 0.000890533328191617 0.0411972997542054 0.000916832056141009 0.0415604077498151
1 1 0.000432547558422328 0.0418151708010804 0.000423613155650212 0.0408142602796538
1 0 0.00179853033817843 0.0346467668177376 0.00173859913677246 0.0354977500376823
0 0 0.000108629866634403 0.0451345764896525 0.000119991765730234 0.0454477901500286
1 1 0.000193693953439347 0.0268128839090109 0.000189110046212651 0.0263435979579917
0 1 0.000406033278086453 0.0505751350014363 0.000409766772504344 0.0497290276282029
0 1 0.000153864409783684 0.0366768294021224 0.000165524166295528 0.0366256488413852
1 0 0.00116549314662803 0.0352512193440078 0.00115543265389927 0.0358380982216478
1 0 0.000833902847830962 0.0368118135392367 0.000832025293218494 0.0379514992247568
0 1 0.000297951458493755 0.0306013764017653 0.000301385225003094 0.0301038580038554
0 0 3.41534980367997e-05 0.0357039625132324 3.84353163854003e-05 0.0362991317454392
1 1 5.89334702169436e-05 0.0289840944262069 5.81231702852927e-05 0.028929630702471
0 1 0.000120005314238297 0.0405183979196975 0.000122457625018243 0.0404349805944048
0 1 0.000480398969816969 0.0489671921030526 0.000503667969744322 0.0477537449958141
0 0 0.000752037127528991 0.0413250358255712 0.000754846482744856 0.042400610517574
1 0 0.000353146288015178 0.0343747968488185 0.000352920980522152 0.0353906033349715
1 1 0.000201812329475696 0.0375352224340152 0.00019316577123913 0.0369511776661135
1 1 0.00107617341385911 0.0440628074024476 0.00107302027844181 0.0437617989902981
0 1 0.00162881799266938 0.0419185657880136 0.00164148123779213 0.0408743334895188
0 1 0.00031564537775372 0.0333530605562256 0.00032144380841982 0.032670344608433
1 0 0.000644362773865622 0.0381310949620945 0.000636109165279908 0.0381503959214612
0 1 0.000139242469411364 0.0310465721193478 0.000140603319551139 0.0297771291746421
1 1 0.000762964912143677 0.0324422366148997 0.000747692553519503 0.0318486003098035
0 0 0.000185165705024815 0.0371792583150728 0.000194884648485982 0.0374836153491836
1 0 0.000546489677371699 0.0339565692335511 0.000529829864381409 0.0349437550726798
0 0 0.000698508461194456 0.0389958851674212 0.000714094696751574 0.0390948080854419
0 0 0.000668547294606735 0.0472234967200067 0.000675629938885418 0.0483668175538563
0 1 0.00113036400561759 0.0373796679903837 0.001137241214054 0.0365866026024636
0 1 0.00038232398410277 0.031533673810347 0.000386074747026197 0.0315124431989848
0 1 0.000305029975994335 0.0478138852869437 0.000306286481227592 0.0465143758133579
1 1 0.00138804011015037 0.0353355324206448 0.00138700775085816 0.034819619569047
0 0 0.000661127775242236 0.0372419370197217 0.000690199204283467 0.037855539739088
0 1 0.000664787084246828 0.0390830967701804 0.000689904224870319 0.0389482449852501
0 0 0.000362036302250651 0.0439160006537124 0.000367295080867707 0.0448421922392938
0 1 0.000344210760203218 0.0405868780584056 0.000363722109255101 0.0391985741478643
0 1 0.00070564127587008 0.0439458492281343 0.000725308976292984 0.0431813260080064
1 0 0.000633006692574325 0.0280522858047189 0.000624952020639181 0.0290196027105948
1 0 0.00130144660870308 0.0374684970744515 0.00128938759343012 0.0388224153259452
0 1 6.91475660469298e-05 0.0439009273266663 7.18735748098016e-05 0.0432694547034474
0 1 0.000641393038814417 0.0434004931009418 0.000678012845873181 0.043119832570036
0 1 0.00059345275600385 0.0482163499035036 0.000615868185511063 0.0478557475717361
1 0 0.000991067225859405 0.0369103111707109 0.00093925749303376 0.0389098884146367
1 0 0.000121156142558406 0.0363963239738727 0.000118037815409978 0.0377127959922843
1 0 0.00045056735029223 0.0439528749747623 0.000409896430302921 0.04495355571568
1 1 0.00103597522966417 0.0380822693484092 0.000992503865293315 0.0363911068993158
1 0 0.000584999108676321 0.0327461654019456 0.000563390711839906 0.0338397818789488
0 1 0.000654937560883801 0.0367257757614101 0.000667064662769685 0.0359581247948725
0 1 0.000184603169038535 0.0349012199293026 0.000186038465021818 0.0348133912070492
0 1 0.000132824059681269 0.0383254491521932 0.000134347076661063 0.0381585759487484
0 0 0.000756992018000234 0.0379382122689161 0.000769663328541704 0.038537989471032
1 1 0.00136022974101498 0.0487618412532973 0.00132965287699182 0.0470861206238788
1 1 0.000477722909187594 0.035878555792202 0.000463238481937081 0.0353625402504527
1 0 0.00122421582201088 0.0353264194540834 0.00120734500026927 0.0359770402440447
0 0 9.63763462877369e-05 0.0341607638425529 9.70539767761229e-05 0.0341781113989539
1 0 0.000513128255366745 0.038312906154217 0.00051236003953528 0.0384106019312014
1 1 0.00026575792954604 0.0315254520699313 0.000257221568867815 0.0309425365409122
1 1 0.00047471447991168 0.0419816698150364 0.000444058623746652 0.0408217794734757
0 1 0.00125423224183692 0.0451808006507871 0.00128685700031514 0.0441975275145286
1 0 0.00181598650247138 0.0534642429877269 0.00179252750250702 0.0544419851032439
0 0 0.000652406510265336 0.0423194219382553 0.000664261290370572 0.04447318478969
1 0 0.000558663306346372 0.0326832404510826 0.000545169770429679 0.0328718963487624
1 1 2.77014798178928e-05 0.0313847079745426 2.66581697032967e-05 0.030781010205728
0 0 0.000261222440711964 0.0375105057709759 0.000270678359028494 0.0384665586845312
0 0 0.000242896024988417 0.0348322858226646 0.000245442083713915 0.0348992065709894
0 0 0.000254189676908713 0.029664263644653 0.000266499830487599 0.0297596083211523
0 0 0.000575622256923785 0.0368417978021211 0.000591234756687688 0.0371079665935981
0 1 0.000104175022879531 0.0321919333786363 0.000111233046956605 0.032017023383605
0 1 0.000487964823904875 0.036011211413254 0.000493564653822906 0.0356496678542804
0 1 0.00172741545544512 0.0453095571726818 0.00173790892492943 0.0443437926598235
0 0 0.000589979320483746 0.0398514938755848 0.000612827044947862 0.0420937938834312
0 1 0.00032643925557646 0.0347914849751479 0.000330346788376145 0.0339183550797197
0 1 0.000589217362260128 0.0413231907525177 0.000593989444372209 0.0412803372045804
1 1 0.000624689730666199 0.0379953548722783 0.000621719033320128 0.036834876343727
0 1 0.000545618482033593 0.0401551858144017 0.00054952096121886 0.0385218372489861
0 0 0.000188370639420542 0.0328432216154756 0.00020391693943044 0.0338565250099534
0 0 0.00049687976876086 0.0423301016310446 0.000504152790823275 0.0427236650315021
0 1 0.000283349097052863 0.0296341305019168 0.000285982926741804 0.0292187407426871
0 0 0.00108262826422786 0.0359766663862607 0.00109275897090327 0.0362585706312635
0 1 0.000381969726327312 0.0293308477976412 0.000403260445643892 0.0292913460150252
1 1 0.000788033508183212 0.0395354200188499 0.00077619623590697 0.0382716463990246
0 0 0.000946673369104101 0.0404374445415045 0.00095721494313642 0.0410540494082962
0 1 0.000163809836275611 0.0340290902227725 0.000167362568454256 0.0339447103719244
0 1 0.000512168171985837 0.0343861777096967 0.000560097246659087 0.0331326825161655
0 0 0.000246955670763056 0.0435139893946732 0.000251078702436592 0.044277820461431
1 0 0.0012184774422348 0.0344082843431012 0.00118276067521186 0.0355859214241464
0 1 0.000884323041946801 0.0410735832061852 0.000896930033602304 0.0405948171021711
0 0 0.000317134560703422 0.031766146263015 0.000327988302578813 0.0321012262891783
0 0 0.000359371837038108 0.0361746387131072 0.000368792261292436 0.0365999355473582
0 0 0.000269081068319631 0.0317129922729017 0.000276501213959727 0.0319247575173772
1 1 0.000606253263716113 0.0414180351595825 0.000601994223343959 0.0406689291178107
1 1 0.00109538676766249 0.0424062039430458 0.00109449424113476 0.0421892328691909
0 1 0.000127196282065737 0.0298405779168701 0.000133834401752953 0.0294146463679447
0 1 0.00037977403359016 0.0328592285254343 0.000385821918677816 0.0327766642039659
0 0 0.000663630165508538 0.0427022552980767 0.000669185347011617 0.043621122923686
0 1 0.000321317653730963 0.0346726352926743 0.000325273383430881 0.0340886046106223
0 0 0.000216068842286519 0.0337400473138842 0.000219600330537781 0.0352387309334027
1 1 8.64173473077246e-05 0.036837879693015 8.3359464040825e-05 0.0365898758958175
0 0 0.000353501630774014 0.0385627522809183 0.000367738018299249 0.0387621370224103
1 0 0.00127574653668172 0.0534319526260871 0.00126617990406966 0.0549273952205974
