linear.pvalue quadratic.pvalue linear.boost.stat quadratic.boost.stat linear.true.stat quadratic.true.stat
1 1 0.000278561178064375 0.0336230886605901 0.000269559813215786 0.0322072206336667
0 0 0.000126598310196094 0.0274800556692501 0.00013225496675089 0.0279762788577884
1 1 0.000343385559551428 0.0288444114156808 0.000335631720140307 0.0284663266555434
0 0 0.000131412564159027 0.0311509793845833 0.000136460699778875 0.0316824661482546
0 0 0.000883425620712383 0.0403413490962889 0.000919822489790926 0.040445299570227
1 1 0.000618366764324122 0.0372878043274448 0.000615840654905529 0.0366639566589433
1 1 0.000481093617357452 0.0372300109864604 0.000475446554166383 0.0362540644472339
0 1 0.000578830848214989 0.0406042873241257 0.000604248947517207 0.0397746632273476
1 1 0.000397060145448454 0.0391841201384 0.000390234482432237 0.038793295836888
0 1 0.000420421453032712 0.030830712664986 0.0004278544286153 0.0305779982363586
1 1 0.000236006857628589 0.0323665365861948 0.000234044964104695 0.0321910477024767
0 0 0.000182967265923383 0.0319565618140568 0.000184032861158327 0.0320522707695128
1 0 0.00158721161219161 0.0368254552300869 0.00157740646688116 0.0383773811696
1 0 0.000895174919233311 0.036879400655666 0.000886575952904761 0.0375059425488503
1 0 0.000183878748218208 0.0326686426059241 0.000183771323912174 0.0342695458147324
0 1 0.00246523739726238 0.035549498798978 0.00252953506717811 0.0350891126786316
0 1 0.00188351434008432 0.0366915081248668 0.00190093061250752 0.0365674405484772
1 0 0.00022878928576852 0.0193540341408929 0.000217818977402691 0.0194834152162209
1 0 0.000335630994621523 0.029945124185192 0.000322006226380827 0.0314589676998157
1 0 9.79199111678913e-05 0.036666483209546 9.60472368722074e-05 0.0381488551537111
0 0 0.000116448183403094 0.0345594016966558 0.000131409471501242 0.0352936691589369
0 1 0.000864143607134775 0.0362638224391335 0.000894443924324771 0.0348543291729941
0 1 0.00124146124358671 0.0412903730536628 0.00127491802167851 0.0408144837353457
0 0 0.000149419453542851 0.0120906865555347 0.000155329725868073 0.01252455671716
0 0 0.000309366542057542 0.027736267580804 0.000324775075095912 0.0277677034414486
1 1 0.000365346712334179 0.0214111545439199 0.000346619626025207 0.0212016974978303
0 1 0.00017187031603813 0.0271249018410851 0.000179148234867923 0.0262055267349491
1 1 0.000434051465542085 0.039920376425673 0.000426372082235139 0.0398620464328945
1 0 0.000448516305472312 0.0499817564823593 0.000436335908419483 0.0503478120333929
1 1 0.00124120428727197 0.0400255591882137 0.00123366570992341 0.0398825293724238
1 0 0.000121578084429402 0.0322931485903489 0.000121008515384254 0.0326034597329144
1 0 0.000382457681309272 0.0394338104930173 0.000373325456111489 0.0408853686649738
1 1 0.000606564371183826 0.0214555222045963 0.000604637898772022 0.021044375685751
1 1 0.000483579795130601 0.0376915318111861 0.000478024660136097 0.0360656543113723
1 1 0.00118389334808206 0.0438397870327816 0.00111842274037737 0.0436751730080284
0 1 0.001955756035925 0.0385990683303718 0.00202342641451367 0.0384764537400978
1 0 0.000111524236555677 0.014364344964548 0.000110863237369371 0.0152420988419905
1 1 0.000387417866771547 0.0309045528988929 0.000386593225300575 0.0307016718705388
0 0 0.000152869066626767 0.0098999794881249 0.00016288115413545 0.00993622884205416
0 0 0.000234359042874888 0.027201625017818 0.000237164681489033 0.0273629564214616
0 0 0.000893787048142271 0.0367474883287505 0.00090922436107542 0.0372069117048189
0 0 0.000194336529034627 0.0258822651117515 0.000201823259403329 0.0262774692521445
0 1 0.000530877087874764 0.0217589427987087 0.000536678212390252 0.0217088511022155
0 0 0.000824385916575569 0.0404696585826373 0.000851420254986909 0.0420596566455008
0 0 0.000117847274822904 0.0281298091687289 0.000119561244829127 0.0289547564867602
1 0 0.000111141618842686 0.0300991147244022 0.000105384955672746 0.0305947167805011
