V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
polynomial,1,0.5,0.4,AICc,avg,1,0.03,0.03,148.4132,1,1.5018,3.2921,2.065,2.0037,1.1007
polynomial,1,0.5,0.5,AICc,avg,1,0.055,0.06,148.4132,1,1.6072,3.2809,2.0649,2.0806,1.0703
polynomial,1,0.5,0.6,AICc,avg,1,0.08,0.075,148.4132,1,1.6155,3.2473,2.2175,2.0268,1.0973
polynomial,1,0.5,0.7,AICc,avg,1,0.035,0.03,148.4132,1,1.4877,3.3361,1.9486,2.1561,1.0178
polynomial,1,0.5,0.8,AICc,avg,1,0.05,0.05,148.4132,1,1.4389,3.3173,1.9578,2.0412,1.0213
polynomial,1,0.5,0.9,AICc,avg,1,0.1,0.105,148.4132,1,1.4673,3.2363,2.1429,2.244,1.0713
polynomial,1,0.5,1,AICc,avg,1,0.075,0.065,148.4132,1,1.5914,3.3324,1.9383,2.0711,1.0024
polynomial,1,0.5,0,GCVc,avg,1,0.06,0.055,148.4132,1,1.5568,3.3647,1.9283,2.0545,1.0055
polynomial,1,0.5,0.05,GCVc,avg,1,0.06,0.06,148.4132,1,1.642,3.301,1.9943,2.1346,1.0454
polynomial,1,0.5,0.1,GCVc,avg,1,0.09,0.09,90.7643,1,1.7395,3.3514,1.8939,2.0261,0.9947
polynomial,1,0.5,0.15,GCVc,avg,1,0.07,0.07,90.7643,1,1.7207,3.3551,1.9003,2.0753,0.9933
polynomial,1,0.5,0.2,GCVc,avg,1,0.08,0.08,148.4132,1,1.691,3.4216,1.847,2.0286,0.9593
polynomial,1,0.5,0.25,GCVc,avg,1,0.06,0.05,148.4132,1,1.6099,3.4119,1.8265,2.0591,0.9522
polynomial,1,0.5,0.3,GCVc,avg,1,0.04,0.05,148.4132,1,1.5343,3.3113,1.9636,2,1.0406
polynomial,1,0.5,0.4,GCVc,avg,1,0.065,0.055,148.4132,1,1.4731,3.2816,2.0699,2.0084,1.079
polynomial,1,0.5,0.5,GCVc,avg,1,0.07,0.065,148.4132,1,1.5968,3.3014,2.004,1.9403,1.0822
polynomial,1,0.5,0.6,GCVc,avg,1,0.05,0.04,148.4132,1,1.6034,3.3579,1.903,2.0927,0.9853
polynomial,1,0.5,0.7,GCVc,avg,1,0.05,0.045,148.4132,1,1.6349,3.4313,1.8268,2.1871,0.9491
polynomial,1,0.5,0.8,GCVc,avg,1,0.06,0.05,148.4132,1,1.571,3.2903,1.9863,2.1913,1.0649
polynomial,1,0.5,0.9,GCVc,avg,1,0.055,0.055,148.4132,1,1.5651,3.3326,1.9299,2.0735,1.0129
polynomial,1,0.5,1,GCVc,avg,1,0.08,0.07,148.4132,1,1.6474,3.2873,1.9906,2.0462,1.0425
polynomial,1,0.5,0,gmpml,avg,1,0.095,0.08,148.4132,1,1.2136,3.3757,1.8829,1.9502,1.0271
polynomial,1,0.5,0.05,gmpml,avg,1,0.095,0.09,148.4132,1,1.3298,3.3609,1.9071,2.1458,1.0006
polynomial,1,0.5,0.1,gmpml,avg,1,0.08,0.07,148.4132,1,1.313,3.3311,1.9406,1.9366,1.0537
polynomial,1,0.5,0.15,gmpml,avg,1,0.08,0.07,148.4132,1,1.1913,3.3464,1.9316,2.0776,1.0339
polynomial,1,0.5,0.2,gmpml,avg,1,0.05,0.05,148.4132,1,1.3374,3.2901,2.0191,2.0011,1.079
polynomial,1,0.5,0.25,gmpml,avg,1,0.06,0.055,148.4132,1,1.2639,3.3287,1.9374,1.9995,1.0376
polynomial,1,0.5,0.3,gmpml,avg,1,0.035,0.035,148.4132,1,1.2235,3.3674,1.8867,1.9081,1.0497
polynomial,1,0.5,0.4,gmpml,avg,1,0.02,0.035,148.4132,1,1.2557,3.3513,1.9197,2.0228,1.0321
polynomial,1,0.5,0.5,gmpml,avg,1,0.05,0.055,148.4132,1,1.3621,3.3133,1.9496,2.091,1.0055
polynomial,1,0.5,0.6,gmpml,avg,1,0.055,0.05,148.4132,1,1.2673,3.2186,2.1896,1.9684,1.1616
polynomial,1,0.5,0.7,gmpml,avg,1,0.08,0.08,148.4132,1,1.2966,3.3777,1.8756,2.0973,1.0103
polynomial,1,0.5,0.8,gmpml,avg,1,0.055,0.045,148.4132,1,1.3266,3.356,1.933,1.9685,1.0187
polynomial,1,0.5,0.9,gmpml,avg,1,0.085,0.08,148.4132,1,1.3025,3.3512,1.9188,1.9646,1.0363
polynomial,1,0.5,1,gmpml,avg,1,0.08,0.08,148.4132,1,1.2714,3.3723,1.8944,1.9993,1.0038
polynomial,1,0.5,0,loocv,avg,1,0.045,0.045,148.4132,1,1.6224,3.3137,1.9542,2.0132,1.0345
polynomial,1,0.5,0.05,loocv,avg,1,0.085,0.08,148.4132,1,1.6348,3.3554,1.8949,2.0839,1.0076
polynomial,1,0.5,0.1,loocv,avg,1,0.065,0.05,148.4132,1,1.5431,3.3678,2.0206,2.117,1.0079
polynomial,1,0.5,0.15,loocv,avg,1,0.08,0.07,148.4132,1,1.6254,3.3151,1.9619,1.976,1.0596
polynomial,1,0.5,0.2,loocv,avg,1,0.05,0.04,148.4132,1,1.5517,3.3608,1.9156,2.0001,1.0126
polynomial,1,0.5,0.25,loocv,avg,1,0.065,0.065,148.4132,1,1.5048,3.2681,2.0201,2.0976,1.0527
polynomial,1,0.5,0.3,loocv,avg,1,0.045,0.035,148.4132,1,1.6082,3.3188,2.0018,2.0801,1.0477
polynomial,1,0.5,0.4,loocv,avg,1,0.045,0.04,148.4132,1,1.6252,3.2978,2.0166,2.0593,1.05
polynomial,1,0.5,0.5,loocv,avg,1,0.1,0.095,148.4132,1,1.452,3.3476,1.9548,2.0473,1.0292
polynomial,1,0.5,0.6,loocv,avg,1,0.085,0.075,148.4132,1,1.6162,3.2889,2.0115,2.0454,1.0577
polynomial,1,0.5,0.7,loocv,avg,1,0.04,0.035,148.4132,1,1.6447,3.3354,1.9418,2.0952,1.0142
polynomial,1,0.5,0.8,loocv,avg,1,0.05,0.05,148.4132,1,1.4817,3.3389,1.9104,1.9338,1.0325
polynomial,1,0.5,0.9,loocv,avg,1,0.07,0.065,148.4132,1,1.6764,3.4447,1.7977,2.2118,0.9446
polynomial,1,0.5,1,loocv,avg,1,0.07,0.055,148.4132,1,1.6332,3.4443,1.8309,2.078,0.9809
polynomial,2,1,0,AIC,avg,1,0.075,0.055,148.4132,1,2.4707,3.3449,1.8887,2.1698,0.9479
polynomial,2,1,0.05,AIC,avg,1,0.06,0.05,148.4132,1,2.2609,3.3762,1.8591,2.1595,0.9573
polynomial,2,1,0.1,AIC,avg,1,0.105,0.105,148.4132,1,2.4613,3.3388,1.9073,2.2851,0.9582
polynomial,2,1,0.15,AIC,avg,1,0.03,0.02,148.4132,1,2.2342,3.3131,1.9286,2.2354,0.9665
polynomial,2,1,0.2,AIC,avg,1,0.055,0.055,148.4132,1,2.486,3.3312,1.9565,2.2932,0.9525
polynomial,2,1,0.25,AIC,avg,1,0.035,0.04,148.4132,1,2.3883,3.3062,2.034,2.27,1.0204
polynomial,2,1,0.3,AIC,avg,1,0.055,0.05,148.4132,1,2.5742,3.2844,1.9866,2.4862,0.9317
polynomial,2,1,0.4,AIC,avg,1,0.065,0.06,148.4132,1,2.3697,3.2504,2.1391,2.159,1.0401
polynomial,2,1,0.5,AIC,avg,1,0.055,0.05,148.4132,1,2.256,3.3289,1.9065,2.1834,0.9985
polynomial,2,1,0.6,AIC,avg,1,0.065,0.075,148.4132,1,2.2294,3.3976,1.8634,2.2214,0.9446
polynomial,2,1,0.7,AIC,avg,1,0.07,0.065,148.4132,1,2.3987,3.213,2.5674,2.4501,1.0328
polynomial,2,1,0.8,AIC,avg,1,0.05,0.06,148.4132,1,2.3876,3.3562,1.9122,2.1896,0.9624
polynomial,2,1,0.9,AIC,avg,1,0.085,0.08,148.4132,1,2.5645,3.3396,1.9031,2.3392,0.9174
polynomial,2,1,1,AIC,avg,1,0.04,0.045,148.4132,1,2.3733,3.2994,1.9599,2.242,0.985
polynomial,2,1,0,BIC,avg,1,0.065,0.06,148.4132,1,1.0649,3.2978,2.0086,1.9972,1.0805
polynomial,2,1,0.05,BIC,avg,1,0.075,0.065,148.4132,1,1.154,3.3765,1.902,2.0639,1.0041
polynomial,2,1,0.1,BIC,avg,1,0.065,0.06,148.4132,1,1.0122,3.357,1.9262,1.9105,1.0608
polynomial,2,1,0.15,BIC,avg,1,0.065,0.045,148.4132,1,1.0974,3.3433,1.9865,2.0406,1.0822
polynomial,2,1,0.2,BIC,avg,1,0.065,0.075,148.4132,1,1.1137,3.3345,1.9263,2.1072,1.0013
polynomial,2,1,0.25,BIC,avg,1,0.07,0.065,148.4132,1,1.0484,3.3417,1.9714,1.9785,1.078
polynomial,2,1,0.3,BIC,avg,1,0.065,0.06,148.4132,1,1.0357,3.2866,2.0023,1.9524,1.1068
polynomial,2,1,0.4,BIC,avg,1,0.085,0.075,148.4132,1,1.088,3.3916,1.8901,1.9673,1.0153
polynomial,2,1,0.5,BIC,avg,1,0.055,0.045,148.4132,1,1.0661,3.3153,1.9765,2.0476,1.0425
polynomial,2,1,0.6,BIC,avg,1,0.06,0.065,148.4132,1,1.0423,3.3081,1.9848,2.0121,1.0629
polynomial,2,1,0.7,BIC,avg,1,0.04,0.04,148.4132,1,1.1091,3.3165,1.9489,2.0676,1.0451
polynomial,2,1,0.8,BIC,avg,1,0.06,0.045,148.4132,1,1.0406,3.3672,1.9074,1.9899,1.0306
polynomial,2,1,0.9,BIC,avg,1,0.08,0.075,148.4132,1,1.0473,3.3808,1.878,2.0135,0.995
polynomial,2,1,1,BIC,avg,1,0.065,0.055,148.4132,1,1.1647,3.3417,2.0215,2.0356,1.0353
polynomial,2,1,0,GCV,avg,1,0.035,0.045,148.4132,1,2.2112,3.3318,1.9131,2.1723,0.9718
polynomial,2,1,0.05,GCV,avg,1,0.065,0.07,148.4132,1,2.2761,3.3008,1.9477,2.1888,1.0036
polynomial,2,1,0.1,GCV,avg,1,0.065,0.07,148.4132,1,2.0382,3.3269,1.9186,2.2409,0.9641
polynomial,2,1,0.15,GCV,avg,1,0.065,0.075,148.4132,1,2.3544,3.3979,1.8438,2.2173,0.9488
polynomial,2,1,0.2,GCV,avg,1,0.065,0.06,148.4132,1,2.155,3.2766,2.0535,2.2755,1.0232
polynomial,2,1,0.25,GCV,avg,1,0.06,0.06,148.4132,1,2.3348,3.3675,1.9032,2.2058,0.9636
polynomial,2,1,0.3,GCV,avg,1,0.075,0.08,148.4132,1,2.2501,3.3211,1.92,2.1582,0.9693
polynomial,2,1,0.4,GCV,avg,1,0.05,0.05,148.4132,1,2.2056,3.3169,1.9902,2.266,0.9644
polynomial,2,1,0.5,GCV,avg,1,0.055,0.065,148.4132,1,2.0714,3.3408,1.9145,2.0805,0.9922
polynomial,2,1,0.6,GCV,avg,1,0.085,0.075,148.4132,1,2.5264,3.3837,1.8553,2.2653,0.9339
polynomial,2,1,0.7,GCV,avg,1,0.04,0.04,148.4132,1,1.9584,3.3827,1.8922,2.1802,0.9773
polynomial,2,1,0.8,GCV,avg,1,0.055,0.05,148.4132,1,2.4815,3.3293,1.9492,2.3285,0.948
polynomial,2,1,0.9,GCV,avg,1,0.075,0.06,148.4132,1,2.0034,3.317,2.0356,2.2172,0.9841
polynomial,2,1,1,GCV,avg,1,0.04,0.05,148.4132,1,2.3989,3.349,1.9171,2.176,0.978
polynomial,2,1,0,AICc,avg,1,0.025,0.035,148.4132,1,1.9528,3.3939,1.8518,2.1001,0.963
polynomial,2,1,0.05,AICc,avg,1,0.045,0.035,148.4132,1,1.9295,3.3216,1.9569,2.2909,0.9621
polynomial,2,1,0.1,AICc,avg,1,0.06,0.065,148.4132,1,1.7379,3.3618,1.922,2.1835,0.9925
polynomial,2,1,0.15,AICc,avg,1,0.045,0.065,148.4132,1,1.9952,3.3828,1.8625,2.2628,0.9459
polynomial,2,1,0.2,AICc,avg,1,0.045,0.055,148.4132,1,1.9139,3.3973,1.8629,2.1338,0.9641
polynomial,2,1,0.25,AICc,avg,1,0.045,0.05,148.4132,1,1.9599,3.3748,1.8821,2.0788,0.9694
polynomial,2,1,0.3,AICc,avg,1,0.06,0.08,148.4132,1,2.1399,3.4053,1.8543,2.1035,0.9434
polynomial,2,1,0.4,AICc,avg,1,0.065,0.07,148.4132,1,1.9403,3.3798,1.9677,2.0314,1.0161
polynomial,2,1,0.5,AICc,avg,1,0.06,0.05,148.4132,1,2.1118,3.349,1.9349,2.264,0.9617
polynomial,2,1,0.6,AICc,avg,1,0.08,0.08,148.4132,1,1.978,3.3177,1.9398,2.103,0.9843
polynomial,2,1,0.7,AICc,avg,1,0.055,0.055,148.4132,1,1.9933,3.3798,1.8615,2.1573,0.9567
polynomial,2,1,0.8,AICc,avg,1,0.065,0.06,148.4132,1,2.0063,3.3303,1.9644,2.1113,1.0144
polynomial,2,1,0.9,AICc,avg,1,0.075,0.07,148.4132,1,1.9825,3.3145,1.9361,2.2242,0.9706
polynomial,2,1,1,AICc,avg,1,0.065,0.05,148.4132,1,1.9995,3.3758,1.8879,2.1771,0.9533
polynomial,2,1,0,GCVc,avg,1,0.035,0.045,148.4132,1,1.7994,3.3213,1.9668,2.0364,1.0415
polynomial,2,1,0.05,GCVc,avg,1,0.065,0.055,148.4132,1,2.1611,3.4035,1.8339,2.1918,0.9339
polynomial,2,1,0.1,GCVc,avg,1,0.065,0.055,148.4132,1,2.1613,3.4018,1.8275,2.1538,0.9266
polynomial,2,1,0.15,GCVc,avg,1,0.055,0.055,148.4132,1,2.1403,3.3118,1.9911,2.1689,1.0128
polynomial,2,1,0.2,GCVc,avg,1,0.05,0.055,148.4132,1,2.0969,3.4066,1.8272,2.2495,0.9089
polynomial,2,1,0.25,GCVc,avg,1,0.065,0.065,148.4132,1,2.0137,3.358,1.8993,2.1211,0.9805
polynomial,2,1,0.3,GCVc,avg,1,0.055,0.045,148.4132,1,2.3053,3.3397,1.9004,2.1639,0.9488
polynomial,2,1,0.4,GCVc,avg,1,0.05,0.055,148.4132,1,2.2405,3.3593,1.8864,2.0946,0.9751
polynomial,2,1,0.5,GCVc,avg,1,0.04,0.035,148.4132,1,2.1655,3.3333,1.9486,2.1503,1.0069
polynomial,2,1,0.6,GCVc,avg,1,0.04,0.035,148.4132,1,2.1982,3.2865,1.9878,2.1613,1.0235
polynomial,2,1,0.7,GCVc,avg,1,0.08,0.065,148.4132,1,1.8214,3.3131,2.0198,2.1075,1.0307
polynomial,2,1,0.8,GCVc,avg,1,0.07,0.055,148.4132,1,2.3279,3.3657,1.8972,2.2327,0.9463
polynomial,2,1,0.9,GCVc,avg,1,0.06,0.06,148.4132,1,1.9141,3.3484,1.9001,2.1104,0.9952
polynomial,2,1,1,GCVc,avg,1,0.04,0.04,148.4132,1,2.0172,3.2714,1.9726,2.017,1.0577
polynomial,2,1,0,gmpml,avg,1,0.06,0.06,148.4132,1,1.6831,3.3538,1.9092,2.0932,0.9764
polynomial,2,1,0.05,gmpml,avg,1,0.05,0.05,148.4132,1,1.5124,3.2989,1.971,2.1579,1.0541
polynomial,2,1,0.1,gmpml,avg,1,0.05,0.05,148.4132,1,1.68,3.339,1.9237,2.1257,1.0031
polynomial,2,1,0.15,gmpml,avg,1,0.06,0.06,148.4132,1,1.6271,3.2822,2.0145,2.1575,1.0466
polynomial,2,1,0.2,gmpml,avg,1,0.045,0.045,148.4132,1,1.5688,3.3423,1.9117,2.0913,1.0085
polynomial,2,1,0.25,gmpml,avg,1,0.07,0.07,148.4132,1,1.8056,3.3776,1.8695,2.0272,0.9966
polynomial,2,1,0.3,gmpml,avg,1,0.055,0.05,148.4132,1,1.5682,3.2547,2.0811,2.015,1.1037
polynomial,2,1,0.4,gmpml,avg,1,0.05,0.045,148.4132,1,1.9202,3.3604,1.9349,2.0699,1.009
polynomial,2,1,0.5,gmpml,avg,1,0.07,0.055,148.4132,1,1.8829,3.2711,1.9919,2.2153,0.9923
polynomial,2,1,0.6,gmpml,avg,1,0.055,0.06,148.4132,1,1.7148,3.3106,1.9867,2.1698,1.0162
polynomial,2,1,0.7,gmpml,avg,1,0.08,0.06,148.4132,1,1.8914,3.3435,1.9281,2.0922,1.009
polynomial,2,1,0.8,gmpml,avg,1,0.05,0.05,148.4132,1,1.7883,3.3588,1.8997,2.1465,0.9666
polynomial,2,1,0.9,gmpml,avg,1,0.07,0.065,148.4132,1,1.59,3.3383,1.948,2.0445,1.033
polynomial,2,1,1,gmpml,avg,1,0.06,0.055,148.4132,1,1.7676,3.3539,1.9116,2.2179,1.004
polynomial,2,1,0,loocv,avg,1,0.06,0.06,148.4132,1,2.0993,3.394,1.8545,2.0054,0.9737
polynomial,2,1,0.05,loocv,avg,1,0.035,0.035,148.4132,1,2.0866,3.3341,1.9141,2.1126,0.984
polynomial,2,1,0.1,loocv,avg,1,0.075,0.08,148.4132,1,2.328,3.3158,2.0155,2.226,0.988
polynomial,2,1,0.15,loocv,avg,1,0.085,0.085,2.7183,1,2.3104,3.3303,1.8979,2.1339,0.9746
polynomial,2,1,0.2,loocv,avg,1,0.06,0.05,1.6487,1,2.425,3.3697,1.8753,2.0935,0.9612
polynomial,2,1,0.25,loocv,avg,1,0.065,0.055,148.4132,1,2.274,3.2617,2.0912,2.2663,1.0192
polynomial,2,1,0.3,loocv,avg,1,0.045,0.05,148.4132,1,2.174,3.3722,1.8925,2.0274,0.9971
polynomial,2,1,0.4,loocv,avg,1,0.1,0.09,3.6,1,2.3706,3.3521,1.928,2.1599,0.9641
polynomial,2,1,0.5,loocv,avg,1,0.04,0.04,148.4132,1,2.2735,3.234,2.0462,2.07,1.0725
polynomial,2,1,0.6,loocv,avg,1,0.055,0.05,148.4132,1,2.3311,3.3269,1.9357,2.0658,1.002
polynomial,2,1,0.7,loocv,avg,1,0.095,0.095,12.1825,1,2.1681,3.3329,1.9316,2.1078,0.9902
polynomial,2,1,0.8,loocv,avg,1,0.065,0.05,148.4132,1,2.1535,3.324,1.9827,2.243,1.007
polynomial,2,1,0.9,loocv,avg,1,0.03,0.025,148.4132,1,2.1722,3.4067,1.8326,2.0589,0.9606
polynomial,2,1,1,loocv,avg,1,0.07,0.055,148.4132,1,1.9992,3.3616,1.9668,2.0909,1.0142
polynomial,3,1.5,0,AIC,avg,1,0.04,0.05,148.4132,1,3.0535,3.3274,1.9143,3.8951,0.8601
polynomial,3,1.5,0.05,AIC,avg,1,0.04,0.045,148.4132,1,3.3883,3.3191,1.9152,4.1483,0.8699
polynomial,3,1.5,0.1,AIC,avg,1,0.025,0.035,148.4132,1,3.5861,3.3381,1.9172,4.1298,0.8635
polynomial,3,1.5,0.15,AIC,avg,1,0.045,0.055,148.4132,1,3.3086,3.3223,1.9483,3.6024,0.8713
polynomial,3,1.5,0.2,AIC,avg,1,0.05,0.06,148.4132,1,2.9376,3.2506,2.0869,4.2298,0.9482
polynomial,3,1.5,0.25,AIC,avg,1,0.07,0.07,148.4132,1,3.443,3.4612,1.7665,4.1899,0.7523
polynomial,3,1.5,0.3,AIC,avg,1,0.045,0.04,148.4132,1,3.4042,3.3364,1.8817,3.8993,0.8344
polynomial,3,1.5,0.4,AIC,avg,1,0.05,0.05,148.4132,1,2.992,3.2878,2.0075,3.4627,0.8956
polynomial,3,1.5,0.5,AIC,avg,1,0.085,0.08,148.4132,1,3.7011,3.286,1.9719,4.3628,0.8288
polynomial,3,1.5,0.6,AIC,avg,1,0.045,0.065,148.4132,1,3.1624,3.2904,2.0204,3.6529,0.8709
polynomial,3,1.5,0.7,AIC,avg,1,0.055,0.05,148.4132,1,2.9939,3.3393,1.8896,4.3502,0.8051
polynomial,3,1.5,0.8,AIC,avg,1,0.05,0.035,148.4132,1,3.1107,3.3545,1.9012,3.5467,0.8933
polynomial,3,1.5,0.9,AIC,avg,1,0.06,0.055,148.4132,1,2.9395,3.3591,1.8682,3.1246,0.8862
polynomial,3,1.5,1,AIC,avg,1,0.07,0.07,148.4132,1,2.738,3.3099,1.9461,3.2277,0.9176
polynomial,3,1.5,0,BIC,avg,1,0.07,0.07,148.4132,1,1.1831,3.3332,1.9602,2.0768,1.048
polynomial,3,1.5,0.05,BIC,avg,1,0.09,0.075,148.4132,1,1.2057,3.3888,1.8762,2.1171,1.0079
polynomial,3,1.5,0.1,BIC,avg,1,0.09,0.095,148.4132,1,1.2466,3.2962,2.066,2.5693,1.0374
polynomial,3,1.5,0.15,BIC,avg,1,0.035,0.03,148.4132,1,1.203,3.3027,2.007,2.1991,1.0744
polynomial,3,1.5,0.2,BIC,avg,1,0.065,0.055,148.4132,1,1.1192,3.3117,1.9725,2.1552,1.0395
polynomial,3,1.5,0.25,BIC,avg,1,0.06,0.055,148.4132,1,1.2117,3.3168,1.9818,2.2871,1.0383
polynomial,3,1.5,0.3,BIC,avg,1,0.075,0.07,148.4132,1,1.1797,3.3151,1.9506,2.1356,1.0423
polynomial,3,1.5,0.4,BIC,avg,1,0.08,0.07,148.4132,1,1.2247,3.3375,1.9227,2.3464,1.0028
polynomial,3,1.5,0.5,BIC,avg,1,0.06,0.07,148.4132,1,1.1797,3.3332,1.9437,2.4533,1.0368
polynomial,3,1.5,0.6,BIC,avg,1,0.055,0.045,148.4132,1,1.1583,3.2575,2.0607,2.1112,1.0963
polynomial,3,1.5,0.7,BIC,avg,1,0.03,0.03,148.4132,1,1.0756,3.3043,1.971,2.0312,1.0595
